,Season,Score,Numot,Fgm,Fga,Fgm3,Fga3,Ftm,Fta,Or,Dr,Ast,To,Stl,Blk,Pf,Scorediff,Win,Loss,Count
,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
Team,,,,,,,,,,,,,,,,,,,,
Air Force,2008,57.57142857142857,0.07142857142857142,18.535714285714285,42.392857142857146,7.107142857142857,18.928571428571427,13.392857142857142,19.285714285714285,5.25,21.357142857142858,11.928571428571429,12.678571428571429,6.178571428571429,1.7857142857142858,17.178571428571427,0.25,0.5,0.5,28
Akron,2008,71.24242424242425,0.06060606060606061,23.848484848484848,53.75757575757576,8.363636363636363,21.727272727272727,15.181818181818182,21.454545454545453,11.181818181818182,20.242424242424242,13.454545454545455,12.757575757575758,7.0606060606060606,2.787878787878788,19.575757575757574,7.454545454545454,0.696969696969697,0.30303030303030304,33
Alabama,2008,75.27272727272727,0.12121212121212122,27.78787878787879,60.90909090909091,7.03030303030303,19.393939393939394,12.666666666666666,20.424242424242426,13.575757575757576,24.606060606060606,15.606060606060606,13.0,7.454545454545454,4.484848484848484,16.757575757575758,2.4242424242424243,0.5151515151515151,0.48484848484848486,33
Alabama A&M,2008,64.1923076923077,0.0,21.5,56.5,6.0,18.23076923076923,15.192307692307692,22.115384615384617,12.653846153846153,22.576923076923077,9.615384615384615,16.03846153846154,7.1923076923076925,5.653846153846154,18.807692307692307,-3.3846153846153846,0.4230769230769231,0.5769230769230769,26
Alabama St,2008,71.0,0.037037037037037035,26.22222222222222,57.370370370370374,6.37037037037037,18.037037037037038,12.185185185185185,18.85185185185185,11.925925925925926,25.666666666666668,14.481481481481481,13.222222222222221,5.814814814814815,3.7777777777777777,19.11111111111111,5.555555555555555,0.6296296296296297,0.37037037037037035,27
Albany NY,2008,68.26666666666667,0.13333333333333333,24.066666666666666,55.0,5.733333333333333,16.6,14.4,19.833333333333332,12.433333333333334,25.033333333333335,12.333333333333334,14.266666666666667,5.333333333333333,2.433333333333333,20.466666666666665,1.8666666666666667,0.5,0.5,30
Alcorn St,2008,67.03448275862068,0.10344827586206896,23.517241379310345,56.689655172413794,6.0,17.379310344827587,14.0,20.24137931034483,11.586206896551724,20.96551724137931,9.517241379310345,17.17241379310345,6.482758620689655,1.5517241379310345,21.896551724137932,-11.655172413793103,0.20689655172413793,0.7931034482758621,29
American Univ,2008,65.09375,0.0,21.15625,47.78125,7.84375,19.15625,14.9375,20.09375,9.46875,22.5625,11.90625,13.625,4.59375,2.625,17.53125,3.3125,0.65625,0.34375,32
Appalachian St,2008,71.06666666666666,0.03333333333333333,25.2,53.2,7.566666666666666,19.633333333333333,13.1,19.133333333333333,9.833333333333334,24.966666666666665,13.5,15.133333333333333,6.1,4.733333333333333,17.233333333333334,2.066666666666667,0.5666666666666667,0.43333333333333335,30
Arizona,2008,71.5625,0.09375,24.71875,51.96875,6.59375,16.65625,15.53125,20.90625,8.34375,22.6875,15.34375,12.21875,5.625,3.59375,16.5,4.78125,0.5625,0.4375,32
Arizona St,2008,67.25806451612904,0.16129032258064516,22.806451612903224,49.0,7.064516129032258,19.838709677419356,14.580645161290322,19.677419354838708,8.129032258064516,22.096774193548388,14.419354838709678,12.774193548387096,7.193548387096774,3.096774193548387,16.193548387096776,4.935483870967742,0.6129032258064516,0.3870967741935484,31
Ark Little Rock,2008,64.10344827586206,0.0,21.24137931034483,50.241379310344826,5.310344827586207,15.379310344827585,16.310344827586206,24.551724137931036,11.827586206896552,23.82758620689655,12.413793103448276,16.517241379310345,6.413793103448276,3.206896551724138,20.82758620689655,1.0,0.6206896551724138,0.3793103448275862,29
Ark Pine Bluff,2008,58.96551724137931,0.034482758620689655,21.724137931034484,55.10344827586207,5.241379310344827,16.862068965517242,10.275862068965518,16.586206896551722,10.793103448275861,23.82758620689655,10.827586206896552,13.931034482758621,5.206896551724138,4.862068965517241,17.96551724137931,-5.241379310344827,0.3793103448275862,0.6206896551724138,29
Arkansas,2008,73.63636363636364,0.030303030303030304,26.727272727272727,57.39393939393939,5.878787878787879,17.333333333333332,14.303030303030303,21.272727272727273,12.818181818181818,23.939393939393938,14.545454545454545,15.454545454545455,7.0,5.303030303030303,18.96969696969697,6.606060606060606,0.6666666666666666,0.3333333333333333,33
Arkansas St,2008,68.75,0.03571428571428571,24.642857142857142,54.75,6.928571428571429,17.285714285714285,12.535714285714286,17.392857142857142,10.321428571428571,19.357142857142858,11.964285714285714,13.857142857142858,6.178571428571429,2.0714285714285716,17.964285714285715,-6.0,0.2857142857142857,0.7142857142857143,28
Army,2008,59.0,0.06666666666666667,21.966666666666665,50.7,4.733333333333333,15.133333333333333,10.333333333333334,15.2,8.6,21.233333333333334,13.866666666666667,15.933333333333334,8.633333333333333,2.033333333333333,19.6,-3.066666666666667,0.4666666666666667,0.5333333333333333,30
Auburn,2008,71.36666666666666,0.0,25.9,56.6,7.633333333333334,22.466666666666665,11.933333333333334,17.833333333333332,10.8,21.566666666666666,15.1,13.6,8.633333333333333,2.466666666666667,16.366666666666667,-1.4,0.4666666666666667,0.5333333333333333,30
Austin Peay,2008,74.58823529411765,0.14705882352941177,24.647058823529413,54.64705882352941,7.852941176470588,20.352941176470587,17.441176470588236,24.41176470588235,10.117647058823529,21.41176470588235,14.441176470588236,12.735294117647058,9.735294117647058,2.176470588235294,17.558823529411764,3.911764705882353,0.7058823529411765,0.29411764705882354,34
BYU,2008,74.05882352941177,0.029411764705882353,25.941176470588236,56.3235294117647,8.176470588235293,21.823529411764707,14.0,21.264705882352942,10.5,28.5,16.88235294117647,14.264705882352942,5.911764705882353,3.911764705882353,17.735294117647058,10.941176470588236,0.7941176470588235,0.20588235294117646,34
Ball St,2008,57.766666666666666,0.06666666666666667,20.766666666666666,51.9,4.166666666666667,13.9,12.066666666666666,18.466666666666665,10.233333333333333,20.966666666666665,10.366666666666667,12.166666666666666,6.2,1.6666666666666667,17.166666666666668,-6.166666666666667,0.2,0.8,30
Baylor,2008,80.73333333333333,0.26666666666666666,27.9,61.6,8.433333333333334,22.4,16.5,22.266666666666666,11.733333333333333,25.6,11.933333333333334,12.6,7.366666666666666,4.4,20.9,6.266666666666667,0.6666666666666666,0.3333333333333333,30
Belmont,2008,79.3125,0.125,27.1875,60.875,10.46875,28.84375,14.46875,20.71875,12.5625,24.15625,17.09375,14.90625,8.4375,1.84375,18.5625,5.03125,0.75,0.25,32
Bethune-Cookman,2008,57.13793103448276,0.20689655172413793,20.06896551724138,45.44827586206897,3.9655172413793105,11.827586206896552,13.03448275862069,19.06896551724138,9.068965517241379,19.24137931034483,10.03448275862069,15.448275862068966,6.827586206896552,2.310344827586207,17.586206896551722,-4.482758620689655,0.3103448275862069,0.6896551724137931,29
Binghamton,2008,65.86666666666666,0.03333333333333333,23.8,54.86666666666667,5.7,17.0,12.566666666666666,17.166666666666668,11.7,20.733333333333334,11.966666666666667,13.6,7.2,2.566666666666667,19.433333333333334,-0.8333333333333334,0.4666666666666667,0.5333333333333333,30
Boise St,2008,81.21875,0.1875,28.84375,57.4375,8.125,20.53125,15.40625,23.125,9.9375,26.125,17.46875,15.6875,6.09375,2.375,17.75,5.125,0.75,0.25,32
Boston College,2008,71.06451612903226,0.06451612903225806,25.032258064516128,54.96774193548387,5.935483870967742,16.483870967741936,15.064516129032258,21.838709677419356,11.838709677419354,23.70967741935484,14.774193548387096,15.451612903225806,5.967741935483871,6.0,16.741935483870968,-1.2903225806451613,0.45161290322580644,0.5483870967741935,31
Boston Univ,2008,63.03225806451613,0.03225806451612903,21.774193548387096,54.03225806451613,7.483870967741935,22.548387096774192,12.0,17.677419354838708,10.838709677419354,21.612903225806452,13.161290322580646,14.064516129032258,7.064516129032258,2.4838709677419355,20.06451612903226,-1.7741935483870968,0.45161290322580644,0.5483870967741935,31
Bowling Green,2008,63.46666666666667,0.06666666666666667,23.2,52.766666666666666,4.966666666666667,15.7,12.1,18.466666666666665,11.2,23.066666666666666,12.533333333333333,15.066666666666666,5.533333333333333,5.033333333333333,18.3,-4.466666666666667,0.43333333333333335,0.5666666666666667,30
Bradley,2008,73.28125,0.09375,24.5,55.6875,9.21875,24.34375,15.0625,20.21875,10.875,22.78125,15.8125,14.71875,7.71875,2.46875,19.75,1.96875,0.53125,0.46875,32
Brown,2008,68.67857142857143,0.10714285714285714,22.178571428571427,46.785714285714285,7.535714285714286,18.75,16.785714285714285,22.392857142857142,6.821428571428571,22.642857142857142,14.071428571428571,13.107142857142858,7.0,2.5,15.392857142857142,4.357142857142857,0.6785714285714286,0.32142857142857145,28
Bucknell,2008,62.096774193548384,0.16129032258064516,21.35483870967742,50.29032258064516,6.838709677419355,20.0,12.548387096774194,18.548387096774192,9.64516129032258,22.516129032258064,12.741935483870968,16.193548387096776,6.258064516129032,2.7096774193548385,20.06451612903226,-3.161290322580645,0.3870967741935484,0.6129032258064516,31
Buffalo,2008,70.93103448275862,0.1724137931034483,26.03448275862069,63.206896551724135,5.724137931034483,17.79310344827586,13.137931034482758,19.379310344827587,15.10344827586207,23.275862068965516,13.448275862068966,16.448275862068964,7.862068965517241,2.793103448275862,22.689655172413794,-3.8620689655172415,0.3103448275862069,0.6896551724137931,29
Butler,2008,68.34375,0.0625,22.71875,50.46875,9.21875,24.53125,13.6875,18.5625,8.9375,20.71875,13.0,10.25,6.28125,2.53125,16.9375,10.59375,0.90625,0.09375,32
C Michigan,2008,70.27586206896552,0.13793103448275862,24.17241379310345,56.310344827586206,7.068965517241379,20.96551724137931,14.862068965517242,21.82758620689655,12.586206896551724,20.03448275862069,9.689655172413794,15.89655172413793,7.896551724137931,2.8620689655172415,24.82758620689655,-3.3448275862068964,0.4482758620689655,0.5517241379310345,29
CS Bakersfield,2008,66.51724137931035,0.06896551724137931,23.689655172413794,58.41379310344828,6.586206896551724,18.79310344827586,12.551724137931034,18.482758620689655,12.931034482758621,20.79310344827586,11.758620689655173,13.655172413793103,6.0344827586206895,1.8275862068965518,16.413793103448278,-8.551724137931034,0.27586206896551724,0.7241379310344828,29
CS Fullerton,2008,82.48387096774194,0.03225806451612903,29.741935483870968,62.45161290322581,8.612903225806452,22.35483870967742,14.387096774193548,20.387096774193548,12.0,23.870967741935484,15.419354838709678,13.419354838709678,8.838709677419354,1.4516129032258065,18.870967741935484,9.580645161290322,0.7419354838709677,0.25806451612903225,31
CS Northridge,2008,77.44827586206897,0.034482758620689655,28.03448275862069,61.0,7.655172413793103,20.517241379310345,13.724137931034482,19.862068965517242,11.551724137931034,25.137931034482758,15.03448275862069,16.137931034482758,9.0,3.1379310344827585,22.75862068965517,5.620689655172414,0.6551724137931034,0.3448275862068966,29
CS Sacramento,2008,62.65384615384615,0.0,22.73076923076923,58.03846153846154,5.8076923076923075,18.03846153846154,11.384615384615385,18.73076923076923,11.576923076923077,18.5,11.423076923076923,14.653846153846153,8.653846153846153,2.6153846153846154,19.923076923076923,-15.461538461538462,0.07692307692307693,0.9230769230769231,26
Cal Poly SLO,2008,63.10344827586207,0.034482758620689655,22.482758620689655,55.48275862068966,6.0344827586206895,21.0,12.10344827586207,18.344827586206897,10.448275862068966,22.379310344827587,11.241379310344827,13.448275862068966,6.827586206896552,2.9655172413793105,17.17241379310345,-6.793103448275862,0.3793103448275862,0.6206896551724138,29
California,2008,77.3225806451613,0.0967741935483871,27.096774193548388,58.064516129032256,6.774193548387097,18.677419354838708,16.35483870967742,20.967741935483872,11.387096774193548,24.677419354838708,15.129032258064516,13.35483870967742,4.032258064516129,2.5483870967741935,17.903225806451612,1.8709677419354838,0.5161290322580645,0.4838709677419355,31
Campbell,2008,71.3103448275862,0.06896551724137931,23.93103448275862,56.48275862068966,6.482758620689655,18.79310344827586,16.96551724137931,24.24137931034483,12.89655172413793,23.620689655172413,15.172413793103448,16.75862068965517,7.310344827586207,2.793103448275862,20.482758620689655,-4.206896551724138,0.3103448275862069,0.6896551724137931,29
Canisius,2008,62.03225806451613,0.0,22.193548387096776,55.774193548387096,7.548387096774194,22.516129032258064,10.096774193548388,15.548387096774194,12.451612903225806,22.35483870967742,11.774193548387096,16.258064516129032,5.774193548387097,4.193548387096774,20.0,-11.161290322580646,0.1935483870967742,0.8064516129032258,31
Cent Arkansas,2008,65.1923076923077,0.19230769230769232,21.692307692307693,56.42307692307692,5.653846153846154,18.692307692307693,16.153846153846153,23.192307692307693,12.576923076923077,25.0,8.807692307692308,15.461538461538462,6.576923076923077,4.615384615384615,19.5,-4.538461538461538,0.38461538461538464,0.6153846153846154,26
Centenary,2008,68.76666666666667,0.1,23.533333333333335,54.733333333333334,6.866666666666666,18.233333333333334,14.833333333333334,20.766666666666666,9.4,20.8,12.566666666666666,15.433333333333334,7.533333333333333,2.7333333333333334,21.666666666666668,-8.366666666666667,0.3,0.7,30
Central Conn,2008,69.83333333333333,0.13333333333333333,25.6,56.266666666666666,7.033333333333333,19.9,11.6,16.433333333333334,12.166666666666666,22.866666666666667,14.933333333333334,14.6,5.433333333333334,3.1333333333333333,14.166666666666666,1.3666666666666667,0.4666666666666667,0.5333333333333333,30
Charleston So,2008,70.92307692307692,0.07692307692307693,25.46153846153846,61.23076923076923,9.307692307692308,25.307692307692307,10.692307692307692,16.03846153846154,11.884615384615385,23.76923076923077,12.923076923076923,14.692307692307692,5.384615384615385,2.0,19.346153846153847,-9.76923076923077,0.23076923076923078,0.7692307692307693,26
Charlotte,2008,70.24242424242425,0.06060606060606061,23.0,57.03030303030303,8.0,22.939393939393938,16.242424242424242,24.03030303030303,12.757575757575758,23.333333333333332,12.848484848484848,14.333333333333334,7.9393939393939394,3.484848484848485,20.242424242424242,2.8484848484848486,0.6060606060606061,0.3939393939393939,33
Chattanooga,2008,73.62068965517241,0.0,24.75862068965517,54.96551724137931,7.206896551724138,21.93103448275862,16.896551724137932,25.689655172413794,12.241379310344827,27.413793103448278,14.10344827586207,18.20689655172414,6.344827586206897,2.4827586206896552,18.03448275862069,-0.10344827586206896,0.5517241379310345,0.4482758620689655,29
Chicago St,2008,71.16,0.04,25.84,59.32,7.52,21.64,11.96,17.64,11.48,22.08,13.36,16.44,7.56,4.12,19.4,-9.12,0.32,0.68,25
Cincinnati,2008,64.51612903225806,0.06451612903225806,22.93548387096774,55.87096774193548,6.419354838709677,19.806451612903224,12.225806451612904,18.322580645161292,12.64516129032258,23.870967741935484,12.64516129032258,13.709677419354838,5.290322580645161,2.2903225806451615,20.29032258064516,-3.161290322580645,0.41935483870967744,0.5806451612903226,31
Citadel,2008,59.84615384615385,0.038461538461538464,21.73076923076923,54.76923076923077,9.384615384615385,24.653846153846153,7.0,10.346153846153847,8.192307692307692,19.26923076923077,11.423076923076923,12.653846153846153,5.538461538461538,1.1538461538461537,16.346153846153847,-15.846153846153847,0.07692307692307693,0.9230769230769231,26
Clemson,2008,79.1875,0.1875,29.5,64.375,8.0,21.0625,12.1875,19.5625,15.65625,22.59375,15.8125,14.75,9.8125,5.59375,19.21875,9.6875,0.71875,0.28125,32
Cleveland St,2008,66.12903225806451,0.03225806451612903,23.419354838709676,53.806451612903224,4.483870967741935,14.64516129032258,14.806451612903226,21.129032258064516,11.451612903225806,22.93548387096774,11.838709677419354,14.193548387096774,7.161290322580645,3.4516129032258065,20.096774193548388,2.032258064516129,0.6129032258064516,0.3870967741935484,31
Coastal Car,2008,66.92,0.04,23.8,55.72,8.2,22.76,11.12,16.48,10.36,23.64,14.48,13.0,5.56,1.92,16.0,-5.56,0.4,0.6,25
Col Charleston,2008,72.45454545454545,0.12121212121212122,26.727272727272727,58.303030303030305,7.9393939393939394,22.272727272727273,11.06060606060606,15.909090909090908,10.696969696969697,24.90909090909091,12.575757575757576,14.030303030303031,5.818181818181818,3.8484848484848486,15.06060606060606,0.09090909090909091,0.48484848484848486,0.5151515151515151,33
Colgate,2008,65.46875,0.09375,22.9375,51.84375,5.90625,15.46875,13.6875,19.65625,10.65625,23.3125,11.375,16.21875,6.5625,3.8125,17.5625,0.59375,0.5625,0.4375,32
Colorado,2008,61.903225806451616,0.06451612903225806,22.096774193548388,49.41935483870968,5.903225806451613,17.35483870967742,11.806451612903226,17.29032258064516,8.096774193548388,21.612903225806452,13.161290322580646,13.387096774193548,6.258064516129032,4.32258064516129,17.483870967741936,-2.7096774193548385,0.3548387096774194,0.6451612903225806,31
Colorado St,2008,62.43333333333333,0.0,22.733333333333334,53.0,5.933333333333334,18.0,11.033333333333333,15.133333333333333,8.633333333333333,22.0,11.4,13.5,4.333333333333333,3.1,18.666666666666668,-10.033333333333333,0.2,0.8,30
Columbia,2008,62.035714285714285,0.0,21.321428571428573,50.642857142857146,6.75,20.428571428571427,12.642857142857142,17.464285714285715,9.071428571428571,22.642857142857142,13.178571428571429,13.857142857142858,4.392857142857143,1.5357142857142858,20.535714285714285,-2.107142857142857,0.4642857142857143,0.5357142857142857,28
Connecticut,2008,77.71875,0.03125,26.34375,56.9375,5.15625,14.34375,19.875,27.65625,13.53125,28.375,14.8125,13.59375,5.75,8.78125,15.21875,9.09375,0.75,0.25,32
Coppin St,2008,59.14705882352941,0.14705882352941177,20.58823529411765,52.23529411764706,4.088235294117647,12.647058823529411,13.882352941176471,19.352941176470587,11.088235294117647,20.205882352941178,9.411764705882353,14.617647058823529,7.029411764705882,2.0588235294117645,18.794117647058822,-6.970588235294118,0.4117647058823529,0.5882352941176471,34
Cornell,2008,76.61538461538461,0.038461538461538464,27.115384615384617,55.34615384615385,7.923076923076923,19.423076923076923,14.461538461538462,18.96153846153846,8.923076923076923,24.692307692307693,14.884615384615385,13.923076923076923,5.923076923076923,2.8846153846153846,18.423076923076923,7.615384615384615,0.8076923076923077,0.19230769230769232,26
Creighton,2008,72.0,0.12903225806451613,25.0,55.38709677419355,8.32258064516129,22.516129032258064,13.67741935483871,19.032258064516128,11.290322580645162,23.258064516129032,14.774193548387096,14.03225806451613,7.516129032258065,3.6129032258064515,18.516129032258064,6.774193548387097,0.6774193548387096,0.3225806451612903,31
Dartmouth,2008,62.25925925925926,0.037037037037037035,23.85185185185185,56.55555555555556,4.2592592592592595,13.518518518518519,10.296296296296296,15.407407407407407,10.962962962962964,21.074074074074073,11.925925925925926,14.25925925925926,7.333333333333333,3.111111111111111,19.333333333333332,-7.407407407407407,0.3333333333333333,0.6666666666666666,27
Davidson,2008,77.3225806451613,0.0,28.64516129032258,60.74193548387097,8.774193548387096,24.322580645161292,11.258064516129032,15.451612903225806,11.225806451612904,24.870967741935484,16.774193548387096,12.193548387096774,7.967741935483871,3.2903225806451615,18.161290322580644,14.193548387096774,0.8064516129032258,0.1935483870967742,31
