,Season,Score,Numot,Fgm,Fga,Fgm3,Fga3,Ftm,Fta,Or,Dr,Ast,To,Stl,Blk,Pf,Scorediff,Win,Loss,Count
,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
Team,,,,,,,,,,,,,,,,,,,,
Air Force,2013,68.92857142857143,0.03571428571428571,24.392857142857142,51.785714285714285,8.321428571428571,21.857142857142858,11.821428571428571,16.25,6.857142857142857,22.178571428571427,15.5,11.928571428571429,6.214285714285714,1.7142857142857142,17.607142857142858,0.5,0.5357142857142857,0.4642857142857143,28
Akron,2013,71.93548387096774,0.12903225806451613,25.774193548387096,56.935483870967744,6.935483870967742,20.870967741935484,13.451612903225806,20.93548387096774,13.03225806451613,24.774193548387096,15.0,13.741935483870968,7.129032258064516,5.580645161290323,18.0,9.67741935483871,0.8064516129032258,0.1935483870967742,31
Alabama,2013,62.59375,0.09375,22.3125,52.0625,5.5,16.34375,12.46875,17.90625,10.4375,21.96875,10.46875,12.46875,8.21875,4.46875,17.5,3.28125,0.625,0.375,32
Alabama A&M,2013,61.58620689655172,0.10344827586206896,21.93103448275862,55.62068965517241,4.827586206896552,16.689655172413794,12.89655172413793,20.551724137931036,11.862068965517242,23.448275862068964,11.379310344827585,14.172413793103448,5.482758620689655,3.3448275862068964,17.448275862068964,-8.586206896551724,0.3103448275862069,0.6896551724137931,29
Alabama St,2013,61.483870967741936,0.06451612903225806,22.741935483870968,56.25806451612903,5.258064516129032,17.161290322580644,10.741935483870968,18.096774193548388,12.387096774193548,23.161290322580644,11.483870967741936,14.903225806451612,6.161290322580645,3.225806451612903,18.741935483870968,-8.870967741935484,0.2903225806451613,0.7096774193548387,31
Albany NY,2013,64.41176470588235,0.029411764705882353,21.823529411764707,49.88235294117647,6.0,16.470588235294116,14.764705882352942,20.11764705882353,9.852941176470589,23.735294117647058,11.176470588235293,13.382352941176471,5.4411764705882355,2.0294117647058822,16.029411764705884,4.117647058823529,0.7058823529411765,0.29411764705882354,34
Alcorn St,2013,59.125,0.03125,20.65625,54.5,4.8125,16.4375,13.0,20.78125,10.0,22.625,8.9375,15.25,6.4375,3.8125,19.9375,-7.15625,0.28125,0.71875,32
American Univ,2013,57.833333333333336,0.1,20.533333333333335,49.7,5.9,16.3,10.866666666666667,15.333333333333334,9.0,23.433333333333334,11.6,12.133333333333333,3.3666666666666667,2.5,14.366666666666667,-6.033333333333333,0.3333333333333333,0.6666666666666666,30
Appalachian St,2013,70.82758620689656,0.20689655172413793,24.75862068965517,56.44827586206897,6.448275862068965,17.689655172413794,14.862068965517242,21.413793103448278,10.655172413793103,23.689655172413794,11.275862068965518,13.448275862068966,6.379310344827586,3.6206896551724137,18.896551724137932,-2.1379310344827585,0.4482758620689655,0.5517241379310345,29
Arizona,2013,73.28125,0.03125,25.03125,55.65625,7.65625,21.09375,15.5625,20.8125,11.53125,24.71875,13.84375,13.09375,6.9375,3.90625,16.34375,9.59375,0.78125,0.21875,32
Arizona St,2013,71.0,0.15151515151515152,25.757575757575758,56.333333333333336,7.090909090909091,20.78787878787879,12.393939393939394,19.606060606060606,9.454545454545455,26.393939393939394,14.030303030303031,12.272727272727273,6.393939393939394,6.151515151515151,15.272727272727273,4.151515151515151,0.6363636363636364,0.36363636363636365,33
Ark Little Rock,2013,65.6774193548387,0.0,22.548387096774192,54.064516129032256,5.032258064516129,14.870967741935484,15.548387096774194,23.06451612903226,11.258064516129032,22.70967741935484,11.387096774193548,15.451612903225806,6.516129032258065,3.7096774193548385,20.0,-2.129032258064516,0.5161290322580645,0.4838709677419355,31
Ark Pine Bluff,2013,62.666666666666664,0.03333333333333333,22.766666666666666,56.9,5.3,17.533333333333335,11.833333333333334,18.766666666666666,11.7,22.633333333333333,12.733333333333333,14.433333333333334,9.9,3.3,17.766666666666666,-3.933333333333333,0.5333333333333333,0.4666666666666667,30
Arkansas,2013,73.6875,0.0625,26.625,61.25,6.0,19.96875,14.4375,21.46875,12.0625,22.9375,14.84375,11.625,9.21875,4.96875,20.28125,4.84375,0.59375,0.40625,32
Arkansas St,2013,68.36666666666666,0.23333333333333334,22.533333333333335,56.13333333333333,6.266666666666667,20.433333333333334,17.033333333333335,24.833333333333332,12.6,24.166666666666668,10.333333333333334,12.866666666666667,8.133333333333333,2.966666666666667,17.5,5.133333333333334,0.6,0.4,30
Army,2013,71.83333333333333,0.1,24.4,54.96666666666667,8.066666666666666,21.766666666666666,14.966666666666667,20.3,10.5,25.433333333333334,14.1,14.066666666666666,4.966666666666667,3.1,19.4,3.033333333333333,0.5,0.5,30
Auburn,2013,64.8125,0.15625,22.6875,55.53125,5.71875,18.40625,13.71875,19.59375,10.28125,23.90625,12.375,13.34375,6.9375,3.8125,20.53125,-3.96875,0.28125,0.71875,32
Austin Peay,2013,69.72413793103448,0.1724137931034483,24.551724137931036,54.37931034482759,7.103448275862069,18.655172413793103,13.517241379310345,20.344827586206897,9.724137931034482,23.24137931034483,14.172413793103448,16.448275862068964,6.137931034482759,4.9655172413793105,16.03448275862069,-8.03448275862069,0.20689655172413793,0.7931034482758621,29
BYU,2013,75.90322580645162,0.0,27.322580645161292,60.096774193548384,5.483870967741935,16.548387096774192,15.774193548387096,21.838709677419356,11.838709677419354,26.29032258064516,15.258064516129032,12.258064516129032,8.387096774193548,2.3548387096774195,19.0,6.483870967741935,0.6451612903225806,0.3548387096774194,31
Ball St,2013,64.86206896551724,0.0,21.655172413793103,50.89655172413793,5.931034482758621,18.06896551724138,15.620689655172415,23.96551724137931,12.10344827586207,23.344827586206897,11.827586206896552,15.517241379310345,6.310344827586207,2.310344827586207,17.379310344827587,-3.5517241379310347,0.4827586206896552,0.5172413793103449,29
Baylor,2013,73.35483870967742,0.06451612903225806,26.225806451612904,58.74193548387097,6.870967741935484,20.161290322580644,14.03225806451613,20.35483870967742,12.096774193548388,24.70967741935484,14.516129032258064,12.161290322580646,6.516129032258065,4.548387096774194,17.129032258064516,6.451612903225806,0.5483870967741935,0.45161290322580644,31
Belmont,2013,76.9,0.03333333333333333,27.633333333333333,55.96666666666667,8.3,22.1,13.333333333333334,18.133333333333333,9.366666666666667,22.833333333333332,15.8,13.566666666666666,9.533333333333333,2.7333333333333334,18.2,12.266666666666667,0.8,0.2,30
Bethune-Cookman,2013,65.5,0.0625,23.0625,56.34375,5.59375,18.03125,13.78125,21.96875,11.875,21.71875,12.28125,12.34375,6.90625,3.5625,20.375,-3.09375,0.375,0.625,32
Binghamton,2013,55.172413793103445,0.0,19.310344827586206,52.275862068965516,5.103448275862069,17.862068965517242,11.448275862068966,17.551724137931036,9.724137931034482,24.93103448275862,8.068965517241379,15.344827586206897,5.655172413793103,2.4482758620689653,16.75862068965517,-14.827586206896552,0.06896551724137931,0.9310344827586207,29
Boise St,2013,71.06896551724138,0.034482758620689655,24.79310344827586,55.310344827586206,7.517241379310345,19.448275862068964,13.96551724137931,18.655172413793103,9.724137931034482,23.20689655172414,12.379310344827585,12.275862068965518,6.620689655172414,1.6551724137931034,19.275862068965516,4.620689655172414,0.6551724137931034,0.3448275862068966,29
Boston College,2013,67.12121212121212,0.030303030303030304,22.727272727272727,51.54545454545455,7.090909090909091,20.060606060606062,14.575757575757576,20.484848484848484,8.757575757575758,22.636363636363637,12.242424242424242,11.393939393939394,5.575757575757576,2.606060606060606,15.727272727272727,-0.9393939393939394,0.48484848484848486,0.5151515151515151,33
Boston Univ,2013,68.0,0.06896551724137931,24.620689655172413,54.827586206896555,8.10344827586207,21.689655172413794,10.655172413793103,14.655172413793103,8.448275862068966,23.724137931034484,13.586206896551724,12.344827586206897,7.379310344827586,1.793103448275862,16.82758620689655,3.689655172413793,0.5862068965517241,0.41379310344827586,29
Bowling Green,2013,62.63333333333333,0.13333333333333333,23.666666666666668,56.06666666666667,4.9,16.0,10.4,14.466666666666667,10.6,23.2,12.133333333333333,12.966666666666667,7.3,4.233333333333333,16.3,-1.5666666666666667,0.36666666666666664,0.6333333333333333,30
Bradley,2013,66.9375,0.0625,24.84375,57.03125,5.1875,16.3125,12.0625,16.78125,10.46875,22.0625,12.28125,12.125,9.34375,2.375,17.59375,-0.71875,0.5,0.5,32
Brown,2013,62.111111111111114,0.18518518518518517,21.703703703703702,53.18518518518518,7.185185185185185,21.14814814814815,11.518518518518519,18.25925925925926,10.703703703703704,24.555555555555557,12.37037037037037,14.11111111111111,6.592592592592593,3.7037037037037037,17.25925925925926,-3.2962962962962963,0.4444444444444444,0.5555555555555556,27
Bryant,2013,74.1,0.03333333333333333,26.233333333333334,54.7,6.966666666666667,19.7,14.666666666666666,20.333333333333332,9.933333333333334,24.266666666666666,15.166666666666666,12.866666666666667,5.1,1.1666666666666667,16.5,2.9,0.6333333333333333,0.36666666666666664,30
Bucknell,2013,67.25,0.0,24.09375,52.90625,4.625,12.84375,14.4375,19.34375,9.03125,27.125,13.4375,9.4375,3.5,4.0625,14.65625,9.5625,0.84375,0.15625,32
Buffalo,2013,66.09375,0.0625,22.90625,51.5,6.125,17.90625,14.15625,19.84375,11.15625,24.0625,14.46875,15.46875,5.375,4.5,18.9375,-1.59375,0.375,0.625,32
Butler,2013,68.42424242424242,0.030303030303030304,23.939393939393938,53.36363636363637,6.545454545454546,19.060606060606062,14.0,20.333333333333332,11.606060606060606,24.87878787878788,12.878787878787879,13.272727272727273,5.666666666666667,2.303030303030303,18.060606060606062,4.909090909090909,0.7575757575757576,0.24242424242424243,33
C Michigan,2013,67.2,0.06666666666666667,21.833333333333332,53.5,8.066666666666666,24.3,15.466666666666667,21.033333333333335,10.733333333333333,20.833333333333332,12.933333333333334,13.0,6.6,2.033333333333333,16.7,-4.933333333333334,0.3333333333333333,0.6666666666666666,30
CS Bakersfield,2013,65.34615384615384,0.15384615384615385,22.615384615384617,55.38461538461539,6.576923076923077,19.5,13.538461538461538,19.615384615384617,10.807692307692308,21.884615384615383,11.576923076923077,14.038461538461538,6.769230769230769,1.6923076923076923,21.153846153846153,-4.269230769230769,0.38461538461538464,0.6153846153846154,26
CS Fullerton,2013,75.26666666666667,0.0,25.9,55.96666666666667,8.233333333333333,21.833333333333332,15.233333333333333,19.866666666666667,8.133333333333333,20.7,14.366666666666667,12.633333333333333,7.766666666666667,1.6,18.9,0.06666666666666667,0.4,0.6,30
CS Northridge,2013,73.10344827586206,0.0,25.482758620689655,60.172413793103445,5.172413793103448,15.689655172413794,16.96551724137931,23.137931034482758,13.655172413793103,22.379310344827587,14.517241379310345,13.517241379310345,8.275862068965518,2.793103448275862,19.862068965517242,-1.9655172413793103,0.41379310344827586,0.5862068965517241,29
CS Sacramento,2013,63.074074074074076,0.0,21.59259259259259,53.111111111111114,5.444444444444445,16.51851851851852,14.444444444444445,19.77777777777778,10.407407407407407,22.925925925925927,12.0,11.222222222222221,5.074074074074074,2.3703703703703702,15.814814814814815,-2.6296296296296298,0.4444444444444444,0.5555555555555556,27
Cal Poly SLO,2013,64.89655172413794,0.06896551724137931,22.379310344827587,52.689655172413794,7.172413793103448,19.103448275862068,12.96551724137931,17.75862068965517,10.241379310344827,20.82758620689655,13.724137931034482,9.620689655172415,5.862068965517241,1.6551724137931034,17.82758620689655,1.6206896551724137,0.5517241379310345,0.4482758620689655,29
California,2013,67.54838709677419,0.03225806451612903,25.322580645161292,56.774193548387096,4.032258064516129,13.258064516129032,12.870967741935484,17.741935483870968,10.96774193548387,26.225806451612904,14.064516129032258,12.548387096774194,5.774193548387097,4.741935483870968,16.322580645161292,3.161290322580645,0.6451612903225806,0.3548387096774194,31
Campbell,2013,68.46666666666667,0.2,25.9,57.96666666666667,4.133333333333334,13.233333333333333,12.533333333333333,17.866666666666667,11.366666666666667,22.0,13.8,13.833333333333334,7.4,3.1333333333333333,18.933333333333334,-4.7,0.36666666666666664,0.6333333333333333,30
Canisius,2013,73.0,0.03225806451612903,24.903225806451612,55.83870967741935,9.225806451612904,23.774193548387096,13.96774193548387,19.483870967741936,11.774193548387096,22.419354838709676,12.806451612903226,13.483870967741936,5.774193548387097,3.032258064516129,17.032258064516128,3.129032258064516,0.5806451612903226,0.41935483870967744,31
Cent Arkansas,2013,74.25,0.21428571428571427,27.571428571428573,64.75,6.857142857142857,20.071428571428573,12.25,19.178571428571427,13.678571428571429,24.464285714285715,13.214285714285714,14.714285714285714,7.428571428571429,3.9642857142857144,20.964285714285715,-4.75,0.39285714285714285,0.6071428571428571,28
Central Conn,2013,72.86666666666666,0.13333333333333333,26.166666666666668,61.06666666666667,7.066666666666666,20.066666666666666,13.466666666666667,18.4,10.366666666666667,24.2,12.6,12.6,7.5,4.333333333333333,16.133333333333333,-4.2,0.43333333333333335,0.5666666666666667,30
Charleston So,2013,70.67857142857143,0.07142857142857142,24.678571428571427,59.92857142857143,8.892857142857142,25.428571428571427,12.428571428571429,17.785714285714285,12.892857142857142,25.607142857142858,11.464285714285714,12.071428571428571,6.928571428571429,2.5714285714285716,15.642857142857142,3.9285714285714284,0.5714285714285714,0.42857142857142855,28
Charlotte,2013,67.59375,0.0625,24.03125,54.46875,3.4375,12.875,16.09375,24.6875,12.71875,24.875,11.71875,15.40625,7.59375,3.09375,19.75,0.21875,0.65625,0.34375,32
Chattanooga,2013,67.4,0.06666666666666667,23.033333333333335,55.93333333333333,5.4,17.533333333333335,15.933333333333334,24.066666666666666,12.566666666666666,24.366666666666667,11.5,13.666666666666666,6.1,2.033333333333333,17.733333333333334,-5.5,0.36666666666666664,0.6333333333333333,30
Chicago St,2013,62.67857142857143,0.17857142857142858,22.75,58.714285714285715,6.75,20.857142857142858,10.428571428571429,14.142857142857142,11.321428571428571,21.607142857142858,11.714285714285714,14.892857142857142,9.321428571428571,2.7857142857142856,20.857142857142858,-6.714285714285714,0.25,0.75,28
Cincinnati,2013,66.63636363636364,0.09090909090909091,23.151515151515152,57.54545454545455,6.818181818181818,21.484848484848484,13.515151515151516,20.818181818181817,14.363636363636363,25.636363636363637,12.212121212121213,12.818181818181818,7.0,6.181818181818182,17.696969696969695,7.878787878787879,0.6666666666666666,0.3333333333333333,33
Citadel,2013,63.464285714285715,0.03571428571428571,22.25,49.75,5.75,16.035714285714285,13.214285714285714,18.821428571428573,9.357142857142858,20.75,14.464285714285714,15.571428571428571,6.75,1.9642857142857142,15.535714285714286,-11.535714285714286,0.21428571428571427,0.7857142857142857,28
Clemson,2013,61.516129032258064,0.0,22.483870967741936,53.0,5.064516129032258,16.0,11.483870967741936,17.548387096774192,10.64516129032258,22.70967741935484,10.774193548387096,11.451612903225806,6.709677419354839,4.774193548387097,16.032258064516128,1.3870967741935485,0.41935483870967744,0.5806451612903226,31
Cleveland St,2013,62.89655172413793,0.034482758620689655,22.344827586206897,54.41379310344828,6.310344827586207,18.862068965517242,11.89655172413793,16.517241379310345,10.89655172413793,20.586206896551722,11.448275862068966,13.827586206896552,6.827586206896552,3.0344827586206895,19.79310344827586,-7.172413793103448,0.3793103448275862,0.6206896551724138,29
Coastal Car,2013,64.88461538461539,0.038461538461538464,23.53846153846154,55.0,4.576923076923077,14.461538461538462,13.23076923076923,19.692307692307693,12.884615384615385,23.307692307692307,9.961538461538462,14.26923076923077,8.0,2.076923076923077,18.807692307692307,-0.38461538461538464,0.4230769230769231,0.5769230769230769,26
Col Charleston,2013,65.78787878787878,0.0,23.12121212121212,52.24242424242424,5.878787878787879,17.181818181818183,13.666666666666666,20.0,10.969696969696969,26.545454545454547,11.303030303030303,13.181818181818182,4.454545454545454,4.242424242424242,14.636363636363637,4.181818181818182,0.7272727272727273,0.2727272727272727,33
Colgate,2013,63.53125,0.03125,22.96875,55.0,6.875,20.15625,10.71875,15.15625,9.0625,26.21875,12.875,13.1875,4.625,2.84375,17.53125,-6.15625,0.34375,0.65625,32
Colorado,2013,68.15625,0.125,23.6875,54.28125,5.40625,15.5625,15.375,22.46875,11.59375,25.625,10.03125,13.25,7.03125,3.125,15.78125,4.375,0.65625,0.34375,32
Colorado St,2013,72.25806451612904,0.03225806451612903,24.93548387096774,56.29032258064516,5.129032258064516,15.35483870967742,17.258064516129032,24.35483870967742,14.451612903225806,25.516129032258064,12.838709677419354,10.709677419354838,4.645161290322581,1.8064516129032258,17.06451612903226,8.709677419354838,0.7419354838709677,0.25806451612903225,31
Columbia,2013,61.42307692307692,0.0,21.0,50.96153846153846,6.5,18.384615384615383,12.923076923076923,17.192307692307693,9.23076923076923,21.76923076923077,11.615384615384615,10.846153846153847,5.961538461538462,2.5384615384615383,19.26923076923077,0.23076923076923078,0.38461538461538464,0.6153846153846154,26
Connecticut,2013,69.86666666666666,0.3,24.233333333333334,54.8,6.366666666666666,18.7,15.033333333333333,20.233333333333334,9.2,23.9,13.666666666666666,12.233333333333333,7.466666666666667,4.533333333333333,16.2,4.466666666666667,0.6666666666666666,0.3333333333333333,30
Coppin St,2013,62.483870967741936,0.12903225806451613,21.129032258064516,58.41935483870968,7.483870967741935,23.967741935483872,12.741935483870968,18.225806451612904,11.483870967741936,21.35483870967742,10.0,14.64516129032258,7.709677419354839,1.7419354838709677,17.774193548387096,-8.451612903225806,0.22580645161290322,0.7741935483870968,31
Cornell,2013,64.56666666666666,0.0,23.033333333333335,55.4,6.5,19.566666666666666,12.0,17.0,9.9,22.266666666666666,11.266666666666667,13.033333333333333,6.6,3.5,17.933333333333334,-4.9,0.4,0.6,30
Creighton,2013,75.38235294117646,0.0,26.676470588235293,52.55882352941177,8.764705882352942,20.823529411764707,13.264705882352942,17.676470588235293,8.411764705882353,26.823529411764707,17.176470588235293,12.264705882352942,5.0,2.588235294117647,16.205882352941178,12.294117647058824,0.7941176470588235,0.20588235294117646,34
Dartmouth,2013,60.7037037037037,0.037037037037037035,21.14814814814815,52.592592592592595,5.592592592592593,16.814814814814813,12.814814814814815,17.555555555555557,9.62962962962963,21.22222222222222,10.333333333333334,13.185185185185185,6.703703703703703,2.4814814814814814,19.333333333333332,-6.037037037037037,0.2962962962962963,0.7037037037037037,27
Davidson,2013,73.09375,0.03125,24.5625,53.15625,7.5,20.46875,16.46875,20.5625,9.03125,24.4375,13.75,11.0,5.71875,2.75,17.625,11.09375,0.78125,0.21875,32
Dayton,2013,71.7741935483871,0.06451612903225806,25.35483870967742,53.41935483870968,5.870967741935484,15.290322580645162,15.193548387096774,21.193548387096776,11.03225806451613,23.225806451612904,13.96774193548387,14.516129032258064,5.580645161290323,2.5806451612903225,19.774193548387096,5.096774193548387,0.5483870967741935,0.45161290322580644,31
DePaul,2013,71.375,0.09375,26.46875,60.96875,4.84375,16.1875,13.59375,19.3125,11.96875,22.25,13.75,14.28125,8.28125,4.15625,19.125,-3.90625,0.34375,0.65625,32
