,Season,Score,Numot,Fgm,Fga,Fgm3,Fga3,Ftm,Fta,Or,Dr,Ast,To,Stl,Blk,Pf,Scorediff,Win,Loss,Count
,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
Team,,,,,,,,,,,,,,,,,,,,
Abilene Chr,2017,67.88,0.16,24.44,53.32,7.08,19.08,11.92,18.56,7.56,22.88,13.6,14.48,7.0,2.76,22.16,-4.76,0.36,0.64,25
Air Force,2017,71.54838709677419,0.0967741935483871,24.225806451612904,56.61290322580645,7.935483870967742,21.870967741935484,15.161290322580646,21.161290322580644,9.451612903225806,25.258064516129032,14.483870967741936,12.483870967741936,5.903225806451613,1.8064516129032258,17.903225806451612,-4.064516129032258,0.3225806451612903,0.6774193548387096,31
Akron,2017,76.66666666666667,0.0,26.272727272727273,56.303030303030305,10.090909090909092,27.303030303030305,14.030303030303031,20.696969696969695,9.818181818181818,24.575757575757574,14.515151515151516,11.636363636363637,5.424242424242424,3.121212121212121,18.363636363636363,5.484848484848484,0.7575757575757576,0.24242424242424243,33
Alabama,2017,68.66666666666667,0.12121212121212122,23.757575757575758,56.06060606060606,6.606060606060606,20.78787878787879,14.545454545454545,22.393939393939394,12.303030303030303,26.87878787878788,11.424242424242424,13.878787878787879,6.0,4.212121212121212,19.727272727272727,4.151515151515151,0.5757575757575758,0.42424242424242425,33
Alabama A&M,2017,61.86206896551724,0.10344827586206896,21.724137931034484,53.96551724137931,4.310344827586207,15.758620689655173,14.10344827586207,21.17241379310345,10.310344827586206,21.862068965517242,11.379310344827585,13.241379310344827,3.5517241379310347,1.793103448275862,18.137931034482758,-15.89655172413793,0.06896551724137931,0.9310344827586207,29
Alabama St,2017,65.56666666666666,0.13333333333333333,23.1,59.333333333333336,6.366666666666666,21.633333333333333,13.0,20.5,13.9,24.5,9.466666666666667,15.566666666666666,4.866666666666666,3.0,20.433333333333334,-9.0,0.23333333333333334,0.7666666666666667,30
Albany NY,2017,71.03030303030303,0.0,25.696969696969695,54.96969696969697,5.393939393939394,14.636363636363637,14.242424242424242,18.666666666666668,10.636363636363637,24.454545454545453,12.575757575757576,11.878787878787879,5.121212121212121,1.696969696969697,17.848484848484848,4.787878787878788,0.6060606060606061,0.3939393939393939,33
Alcorn St,2017,67.65517241379311,0.034482758620689655,24.344827586206897,57.62068965517241,6.551724137931035,20.482758620689655,12.413793103448276,18.896551724137932,11.793103448275861,25.896551724137932,12.413793103448276,14.068965517241379,6.310344827586207,3.2758620689655173,19.24137931034483,-1.3793103448275863,0.5172413793103449,0.4827586206896552,29
American Univ,2017,61.5,0.03333333333333333,23.066666666666666,51.4,5.6,17.633333333333333,9.766666666666667,15.8,6.8,22.133333333333333,11.3,13.2,6.966666666666667,2.433333333333333,18.3,-6.8,0.26666666666666666,0.7333333333333333,30
Appalachian St,2017,70.46428571428571,0.03571428571428571,23.892857142857142,58.82142857142857,7.964285714285714,24.392857142857142,14.714285714285714,21.785714285714285,11.214285714285714,25.392857142857142,12.75,13.928571428571429,5.035714285714286,2.7857142857142856,21.857142857142858,-7.071428571428571,0.25,0.75,28
Arizona,2017,76.26470588235294,0.0,26.205882352941178,55.088235294117645,6.735294117647059,16.941176470588236,17.11764705882353,22.58823529411765,10.294117647058824,26.470588235294116,13.794117647058824,11.441176470588236,5.5,3.235294117647059,16.970588235294116,10.823529411764707,0.8823529411764706,0.11764705882352941,34
Arizona St,2017,78.57575757575758,0.030303030303030304,26.90909090909091,62.03030303030303,9.93939393939394,27.151515151515152,14.818181818181818,19.78787878787879,9.212121212121213,23.424242424242426,13.030303030303031,10.424242424242424,5.878787878787879,3.212121212121212,16.90909090909091,-3.090909090909091,0.45454545454545453,0.5454545454545454,33
Ark Little Rock,2017,66.36666666666666,0.06666666666666667,23.6,54.43333333333333,6.2,18.333333333333332,12.966666666666667,17.6,9.5,23.166666666666668,11.4,12.9,5.733333333333333,3.6333333333333333,18.233333333333334,-2.2666666666666666,0.43333333333333335,0.5666666666666667,30
Ark Pine Bluff,2017,60.666666666666664,0.06666666666666667,21.366666666666667,53.56666666666667,6.533333333333333,18.966666666666665,11.4,17.566666666666666,10.466666666666667,20.6,10.033333333333333,17.933333333333334,8.5,2.7,22.466666666666665,-12.533333333333333,0.2,0.8,30
Arkansas,2017,79.79411764705883,0.0,27.735294117647058,60.1764705882353,6.529411764705882,17.941176470588236,17.794117647058822,23.352941176470587,11.323529411764707,24.941176470588236,14.088235294117647,11.735294117647058,7.529411764705882,4.735294117647059,20.58823529411765,5.794117647058823,0.7352941176470589,0.2647058823529412,34
Arkansas St,2017,72.45161290322581,0.03225806451612903,25.483870967741936,55.645161290322584,6.806451612903226,18.032258064516128,14.67741935483871,23.096774193548388,10.806451612903226,25.225806451612904,12.290322580645162,12.806451612903226,5.129032258064516,2.5806451612903225,20.322580645161292,2.967741935483871,0.6129032258064516,0.3870967741935484,31
Army,2017,72.03225806451613,0.0967741935483871,26.096774193548388,59.32258064516129,8.903225806451612,25.35483870967742,10.935483870967742,16.580645161290324,9.580645161290322,27.580645161290324,16.0,14.96774193548387,5.387096774193548,1.8387096774193548,19.419354838709676,-1.7419354838709677,0.3870967741935484,0.6129032258064516,31
Auburn,2017,80.40625,0.0625,26.90625,61.53125,9.03125,24.65625,17.5625,26.125,11.53125,25.0625,13.15625,13.5625,7.375,5.0625,21.0,0.84375,0.5625,0.4375,32
Austin Peay,2017,76.5,0.10714285714285714,26.142857142857142,57.0,7.464285714285714,21.214285714285715,16.75,23.357142857142858,8.214285714285714,22.285714285714285,10.321428571428571,12.571428571428571,5.142857142857143,2.5,18.392857142857142,-8.678571428571429,0.32142857142857145,0.6785714285714286,28
BYU,2017,80.36363636363636,0.0,27.545454545454547,60.333333333333336,6.636363636363637,19.272727272727273,18.636363636363637,25.454545454545453,10.515151515151516,31.12121212121212,15.636363636363637,13.606060606060606,6.696969696969697,4.696969696969697,19.424242424242426,7.03030303030303,0.6666666666666666,0.3333333333333333,33
Ball St,2017,78.28125,0.125,27.0,58.71875,9.03125,24.03125,15.25,21.09375,9.78125,27.6875,15.15625,14.875,5.875,3.53125,19.78125,2.4375,0.625,0.375,32
Baylor,2017,71.61290322580645,0.0,25.774193548387096,55.225806451612904,6.612903225806452,18.70967741935484,13.451612903225806,18.903225806451612,12.67741935483871,24.93548387096774,15.483870967741936,13.419354838709678,5.129032258064516,4.870967741935484,17.677419354838708,8.580645161290322,0.7741935483870968,0.22580645161290322,31
Belmont,2017,76.70370370370371,0.037037037037037035,26.703703703703702,56.48148148148148,10.0,29.703703703703702,13.296296296296296,17.22222222222222,8.11111111111111,26.40740740740741,16.037037037037038,12.74074074074074,4.444444444444445,2.5555555555555554,17.59259259259259,6.592592592592593,0.7777777777777778,0.2222222222222222,27
Bethune-Cookman,2017,70.4,0.2,25.8,62.666666666666664,7.1,22.0,11.7,17.7,12.366666666666667,22.833333333333332,13.666666666666666,12.633333333333333,7.066666666666666,2.8,20.766666666666666,-8.233333333333333,0.26666666666666666,0.7333333333333333,30
Binghamton,2017,65.10344827586206,0.034482758620689655,23.03448275862069,54.689655172413794,7.344827586206897,21.344827586206897,11.689655172413794,16.862068965517242,8.068965517241379,24.413793103448278,11.620689655172415,12.482758620689655,5.0344827586206895,2.413793103448276,17.20689655172414,-6.206896551724138,0.3103448275862069,0.6896551724137931,29
Boise St,2017,75.51724137931035,0.0,25.344827586206897,56.310344827586206,8.137931034482758,22.862068965517242,16.689655172413794,23.275862068965516,9.482758620689655,25.75862068965517,12.413793103448276,12.620689655172415,4.896551724137931,2.413793103448276,21.103448275862068,3.3448275862068964,0.6206896551724138,0.3793103448275862,29
Boston College,2017,72.5,0.0,26.34375,58.75,8.0,21.375,11.8125,17.375,9.125,25.78125,14.78125,14.59375,5.59375,2.71875,18.65625,-5.875,0.28125,0.71875,32
Boston Univ,2017,72.51612903225806,0.12903225806451613,25.322580645161292,57.67741935483871,8.451612903225806,23.967741935483872,13.419354838709678,19.29032258064516,10.03225806451613,25.35483870967742,13.64516129032258,14.32258064516129,8.258064516129032,2.5161290322580645,19.225806451612904,1.2258064516129032,0.5483870967741935,0.45161290322580644,31
Bowling Green,2017,73.19354838709677,0.0967741935483871,25.93548387096774,61.12903225806452,6.806451612903226,19.967741935483872,14.516129032258064,21.903225806451612,11.161290322580646,24.548387096774192,12.064516129032258,12.67741935483871,6.838709677419355,2.6451612903225805,19.451612903225808,-4.0,0.3870967741935484,0.6129032258064516,31
Bradley,2017,65.40625,0.03125,22.03125,52.15625,6.5,18.40625,14.84375,21.90625,9.0625,26.15625,11.28125,15.03125,5.9375,3.625,20.46875,-5.78125,0.375,0.625,32
Brown,2017,74.85714285714286,0.0,24.178571428571427,55.392857142857146,7.821428571428571,22.0,18.678571428571427,24.642857142857142,9.285714285714286,21.571428571428573,13.071428571428571,14.107142857142858,7.214285714285714,1.7857142857142858,20.214285714285715,-4.464285714285714,0.39285714285714285,0.6071428571428571,28
Bryant,2017,73.70967741935483,0.22580645161290322,26.06451612903226,59.903225806451616,7.419354838709677,22.0,14.161290322580646,19.64516129032258,10.67741935483871,25.032258064516128,14.290322580645162,13.516129032258064,6.709677419354839,2.193548387096774,21.29032258064516,-4.258064516129032,0.3548387096774194,0.6451612903225806,31
Bucknell,2017,76.1470588235294,0.0,26.941176470588236,55.970588235294116,8.147058823529411,21.58823529411765,14.117647058823529,20.794117647058822,8.617647058823529,25.823529411764707,14.617647058823529,13.264705882352942,7.176470588235294,3.823529411764706,18.529411764705884,8.794117647058824,0.7647058823529411,0.23529411764705882,34
Buffalo,2017,77.2,0.03333333333333333,27.033333333333335,60.766666666666666,7.566666666666666,22.9,15.566666666666666,22.666666666666668,12.366666666666667,27.866666666666667,13.9,14.566666666666666,5.733333333333333,3.7666666666666666,23.2,1.9333333333333333,0.5,0.5,30
Butler,2017,76.29032258064517,0.06451612903225806,26.806451612903224,56.12903225806452,7.645161290322581,21.032258064516128,15.03225806451613,20.322580645161292,8.774193548387096,23.258064516129032,13.193548387096774,10.161290322580646,6.225806451612903,2.806451612903226,18.93548387096774,7.903225806451613,0.7419354838709677,0.25806451612903225,31
C Michigan,2017,86.73333333333333,0.1,27.966666666666665,66.3,12.633333333333333,34.666666666666664,18.166666666666668,22.966666666666665,10.733333333333333,26.4,11.266666666666667,11.433333333333334,5.166666666666667,2.6666666666666665,19.633333333333333,-3.1333333333333333,0.4666666666666667,0.5333333333333333,30
CS Bakersfield,2017,68.82142857142857,0.17857142857142858,24.714285714285715,57.785714285714285,5.857142857142857,18.214285714285715,13.535714285714286,21.428571428571427,12.178571428571429,26.107142857142858,13.857142857142858,14.75,8.25,4.071428571428571,22.392857142857142,5.392857142857143,0.6785714285714286,0.32142857142857145,28
CS Fullerton,2017,72.37931034482759,0.2413793103448276,25.06896551724138,56.96551724137931,6.0,19.24137931034483,16.24137931034483,23.20689655172414,10.655172413793103,25.17241379310345,11.413793103448276,15.206896551724139,7.0344827586206895,3.4827586206896552,21.379310344827587,-0.5862068965517241,0.5172413793103449,0.4827586206896552,29
CS Northridge,2017,76.78571428571429,0.0,26.464285714285715,57.892857142857146,4.571428571428571,13.571428571428571,19.285714285714285,26.035714285714285,9.607142857142858,24.392857142857142,13.035714285714286,13.214285714285714,7.0,2.75,21.285714285714285,-4.214285714285714,0.35714285714285715,0.6428571428571429,28
CS Sacramento,2017,70.37931034482759,0.13793103448275862,25.655172413793103,56.689655172413794,5.103448275862069,16.448275862068964,13.96551724137931,21.137931034482758,9.655172413793103,24.93103448275862,12.655172413793103,11.517241379310345,4.724137931034483,4.344827586206897,18.655172413793103,-5.103448275862069,0.3793103448275862,0.6206896551724138,29
Cal Poly SLO,2017,66.82758620689656,0.06896551724137931,23.310344827586206,58.0,8.206896551724139,24.517241379310345,12.0,17.06896551724138,9.448275862068966,22.344827586206897,9.96551724137931,10.827586206896552,5.137931034482759,3.5172413793103448,19.17241379310345,-6.482758620689655,0.3103448275862069,0.6896551724137931,29
California,2017,68.18181818181819,0.12121212121212122,23.90909090909091,56.27272727272727,6.636363636363637,19.545454545454547,13.727272727272727,20.696969696969695,11.545454545454545,27.545454545454547,12.151515151515152,12.575757575757576,4.878787878787879,4.606060606060606,19.03030303030303,5.121212121212121,0.6363636363636364,0.36363636363636365,33
Campbell,2017,68.87096774193549,0.06451612903225806,23.322580645161292,53.03225806451613,7.193548387096774,20.516129032258064,15.03225806451613,20.096774193548388,7.806451612903226,24.193548387096776,10.483870967741936,12.838709677419354,6.290322580645161,3.7419354838709675,18.322580645161292,-2.967741935483871,0.45161290322580644,0.5483870967741935,31
Canisius,2017,78.51515151515152,0.06060606060606061,27.575757575757574,60.696969696969695,9.212121212121213,24.606060606060606,14.151515151515152,19.272727272727273,10.848484848484848,22.303030303030305,17.545454545454547,13.212121212121213,6.757575757575758,1.9090909090909092,19.515151515151516,0.8181818181818182,0.5454545454545454,0.45454545454545453,33
Cent Arkansas,2017,74.84375,0.09375,26.125,59.75,7.1875,19.1875,15.40625,21.46875,10.53125,25.40625,14.53125,13.9375,5.5625,2.625,18.9375,-9.28125,0.25,0.75,32
Central Conn,2017,63.0,0.06896551724137931,23.275862068965516,55.241379310344826,5.0344827586206895,14.344827586206897,11.413793103448276,18.413793103448278,11.448275862068966,21.79310344827586,11.724137931034482,14.241379310344827,5.724137931034483,2.3448275862068964,18.620689655172413,-9.827586206896552,0.20689655172413793,0.7931034482758621,29
Charleston So,2017,71.89285714285714,0.10714285714285714,25.392857142857142,59.357142857142854,7.035714285714286,21.107142857142858,14.071428571428571,20.785714285714285,10.25,23.607142857142858,10.285714285714286,11.321428571428571,5.035714285714286,2.75,20.321428571428573,-6.071428571428571,0.32142857142857145,0.6785714285714286,28
Charlotte,2017,75.65517241379311,0.034482758620689655,26.344827586206897,59.827586206896555,7.793103448275862,20.79310344827586,15.172413793103448,20.344827586206897,7.379310344827586,24.96551724137931,11.89655172413793,11.96551724137931,6.310344827586207,2.9310344827586206,19.379310344827587,-4.310344827586207,0.41379310344827586,0.5862068965517241,29
Chattanooga,2017,72.58620689655173,0.034482758620689655,24.96551724137931,54.793103448275865,6.896551724137931,20.862068965517242,15.758620689655173,22.103448275862068,10.448275862068966,21.413793103448278,11.724137931034482,13.379310344827585,7.379310344827586,4.551724137931035,18.620689655172413,3.1724137931034484,0.5862068965517241,0.41379310344827586,29
Chicago St,2017,62.48275862068966,0.13793103448275862,22.137931034482758,59.758620689655174,6.448275862068965,21.20689655172414,11.758620689655173,16.586206896551722,10.517241379310345,24.03448275862069,10.137931034482758,13.827586206896552,6.241379310344827,2.0344827586206895,19.310344827586206,-16.482758620689655,0.10344827586206896,0.896551724137931,29
Cincinnati,2017,74.47058823529412,0.058823529411764705,26.941176470588236,59.294117647058826,7.411764705882353,21.58823529411765,13.176470588235293,19.294117647058822,12.411764705882353,24.794117647058822,15.823529411764707,10.0,7.470588235294118,5.088235294117647,15.970588235294118,13.647058823529411,0.8529411764705882,0.14705882352941177,34
Citadel,2017,85.16666666666667,0.1,28.366666666666667,69.26666666666667,11.533333333333333,34.06666666666667,16.9,22.7,12.3,23.333333333333332,15.866666666666667,14.066666666666666,8.233333333333333,2.3666666666666667,22.366666666666667,-9.933333333333334,0.3,0.7,30
Clemson,2017,74.96875,0.03125,26.40625,58.5,7.25,20.28125,14.90625,20.46875,11.0625,23.03125,12.4375,10.75,7.09375,3.84375,15.28125,3.5,0.53125,0.46875,32
Cleveland St,2017,66.8,0.13333333333333333,23.9,59.2,7.033333333333333,22.9,11.966666666666667,17.5,10.9,21.933333333333334,10.566666666666666,13.1,7.133333333333334,3.0,20.733333333333334,-5.2,0.26666666666666666,0.7333333333333333,30
Coastal Car,2017,70.7741935483871,0.06451612903225806,25.451612903225808,60.87096774193548,8.483870967741936,25.35483870967742,11.387096774193548,17.483870967741936,11.709677419354838,27.516129032258064,11.838709677419354,12.806451612903226,5.354838709677419,2.6451612903225805,18.483870967741936,-2.870967741935484,0.45161290322580644,0.5483870967741935,31
Col Charleston,2017,69.18181818181819,0.030303030303030304,22.939393939393938,52.78787878787879,6.181818181818182,18.515151515151516,17.12121212121212,23.060606060606062,8.393939393939394,25.515151515151516,10.212121212121213,10.454545454545455,5.606060606060606,3.393939393939394,17.21212121212121,4.515151515151516,0.7272727272727273,0.2727272727272727,33
Colgate,2017,66.25806451612904,0.16129032258064516,23.06451612903226,52.774193548387096,8.161290322580646,22.580645161290324,11.96774193548387,17.64516129032258,8.161290322580646,24.225806451612904,12.774193548387096,14.870967741935484,5.129032258064516,2.5483870967741935,18.870967741935484,-4.870967741935484,0.2903225806451613,0.7096774193548387,31
Colorado,2017,75.40625,0.0625,26.125,58.46875,7.34375,20.71875,15.8125,22.59375,11.90625,25.625,13.875,12.1875,5.03125,4.34375,18.5,3.375,0.5625,0.4375,32
Colorado St,2017,71.5625,0.0,24.1875,57.4375,7.21875,20.90625,15.96875,21.90625,11.25,26.90625,10.75,10.875,6.0,3.4375,17.46875,4.4375,0.65625,0.34375,32
Columbia,2017,71.38461538461539,0.07692307692307693,25.615384615384617,59.46153846153846,7.846153846153846,21.846153846153847,12.307692307692308,17.307692307692307,10.23076923076923,24.615384615384617,15.26923076923077,13.0,6.846153846153846,3.0,18.807692307692307,-2.5384615384615383,0.38461538461538464,0.6153846153846154,26
Connecticut,2017,66.46875,0.0625,23.125,54.59375,6.71875,19.0,13.5,18.84375,10.21875,26.34375,12.875,12.28125,4.40625,5.3125,17.5,0.625,0.46875,0.53125,32
Coppin St,2017,65.23333333333333,0.03333333333333333,21.833333333333332,57.63333333333333,6.9,21.8,14.666666666666666,23.033333333333335,11.366666666666667,23.1,10.133333333333333,13.466666666666667,5.666666666666667,2.3,20.533333333333335,-13.5,0.23333333333333334,0.7666666666666667,30
Cornell,2017,70.5,0.03571428571428571,25.357142857142858,56.57142857142857,8.142857142857142,24.428571428571427,11.642857142857142,16.678571428571427,7.392857142857143,25.714285714285715,14.0,14.321428571428571,5.107142857142857,2.607142857142857,18.321428571428573,-6.857142857142857,0.25,0.75,28
Creighton,2017,81.54545454545455,0.0,30.666666666666668,60.36363636363637,8.696969696969697,21.696969696969695,11.515151515151516,16.848484848484848,7.9393939393939394,26.333333333333332,17.242424242424242,12.484848484848484,6.151515151515151,2.9393939393939394,16.636363636363637,8.93939393939394,0.7272727272727273,0.2727272727272727,33
