,Season,Score,Numot,Fgm,Fga,Fgm3,Fga3,Ftm,Fta,Or,Dr,Ast,To,Stl,Blk,Pf,Scorediff,Win,Loss,Count
,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
Team,,,,,,,,,,,,,,,,,,,,
Air Force,2011,64.25,0.07142857142857142,22.428571428571427,47.857142857142854,6.678571428571429,17.75,12.714285714285714,18.142857142857142,5.857142857142857,22.428571428571427,15.428571428571429,11.928571428571429,6.214285714285714,2.5357142857142856,17.428571428571427,-0.5357142857142857,0.5,0.5,28
Akron,2011,69.97058823529412,0.14705882352941177,24.58823529411765,57.205882352941174,7.882352941176471,21.88235294117647,12.911764705882353,18.235294117647058,10.058823529411764,24.205882352941178,14.352941176470589,12.029411764705882,6.4411764705882355,3.411764705882353,19.235294117647058,3.6470588235294117,0.6470588235294118,0.35294117647058826,34
Alabama,2011,66.65625,0.0625,24.875,55.90625,4.09375,13.71875,12.8125,17.71875,12.59375,24.0625,12.40625,14.1875,9.25,5.21875,18.40625,7.40625,0.65625,0.34375,32
Alabama A&M,2011,62.8,0.04,22.16,55.8,4.28,15.0,14.2,22.76,11.88,24.68,11.6,15.88,8.56,5.28,20.0,-3.44,0.4,0.6,25
Alabama St,2011,61.5625,0.0625,20.90625,52.5625,4.8125,16.46875,14.9375,24.53125,13.3125,22.28125,11.625,15.71875,7.3125,4.5625,22.3125,-2.875,0.46875,0.53125,32
Albany NY,2011,62.90625,0.15625,22.625,53.34375,7.4375,19.71875,10.21875,15.84375,11.75,24.34375,11.59375,12.84375,4.6875,2.8125,15.78125,-1.09375,0.5,0.5,32
Alcorn St,2011,65.64285714285714,0.03571428571428571,21.928571428571427,59.42857142857143,4.142857142857143,12.821428571428571,17.642857142857142,27.892857142857142,10.535714285714286,24.892857142857142,9.107142857142858,16.892857142857142,7.785714285714286,3.6785714285714284,21.785714285714285,-15.0,0.14285714285714285,0.8571428571428571,28
American Univ,2011,66.16129032258064,0.12903225806451613,23.096774193548388,51.67741935483871,6.064516129032258,17.967741935483872,13.903225806451612,19.35483870967742,9.290322580645162,24.387096774193548,13.870967741935484,11.161290322580646,4.096774193548387,2.774193548387097,18.0,2.5161290322580645,0.7096774193548387,0.2903225806451613,31
Appalachian St,2011,71.48275862068965,0.034482758620689655,24.93103448275862,55.41379310344828,6.137931034482759,18.344827586206897,15.482758620689655,21.724137931034484,10.172413793103448,23.20689655172414,10.137931034482758,12.689655172413794,5.655172413793103,2.6551724137931036,17.344827586206897,-1.8620689655172413,0.4827586206896552,0.5172413793103449,29
Arizona,2011,76.52941176470588,0.11764705882352941,25.41176470588235,54.0,7.9411764705882355,19.88235294117647,17.764705882352942,23.794117647058822,10.411764705882353,24.176470588235293,14.088235294117647,12.852941176470589,5.029411764705882,2.6470588235294117,18.61764705882353,9.058823529411764,0.7941176470588235,0.20588235294117646,34
Arizona St,2011,63.96774193548387,0.03225806451612903,23.193548387096776,54.0,7.741935483870968,22.06451612903226,9.838709677419354,15.67741935483871,9.35483870967742,22.612903225806452,14.935483870967742,12.225806451612904,6.32258064516129,3.7096774193548385,18.516129032258064,-2.903225806451613,0.3870967741935484,0.6129032258064516,31
Ark Little Rock,2011,66.27272727272727,0.06060606060606061,21.96969696969697,53.121212121212125,6.696969696969697,16.848484848484848,15.636363636363637,22.515151515151516,10.303030303030303,22.181818181818183,11.030303030303031,11.636363636363637,5.696969696969697,2.3636363636363638,20.727272727272727,-1.2727272727272727,0.5151515151515151,0.48484848484848486,33
Ark Pine Bluff,2011,59.67741935483871,0.0967741935483871,20.225806451612904,51.935483870967744,6.161290322580645,17.93548387096774,13.064516129032258,20.838709677419356,9.64516129032258,22.193548387096776,11.516129032258064,16.70967741935484,7.548387096774194,2.161290322580645,20.93548387096774,-11.96774193548387,0.22580645161290322,0.7741935483870968,31
Arkansas,2011,70.6774193548387,0.12903225806451613,24.387096774193548,55.935483870967744,6.580645161290323,18.161290322580644,15.32258064516129,22.032258064516128,10.709677419354838,23.580645161290324,12.03225806451613,13.258064516129032,7.258064516129032,5.870967741935484,18.096774193548388,3.935483870967742,0.5806451612903226,0.41935483870967744,31
Arkansas St,2011,66.1,0.03333333333333333,22.566666666666666,53.2,4.866666666666666,14.966666666666667,16.1,22.733333333333334,12.066666666666666,23.533333333333335,10.733333333333333,13.166666666666666,6.033333333333333,3.1,18.4,-0.06666666666666667,0.5,0.5,30
Army,2011,68.0,0.0,23.517241379310345,56.44827586206897,8.862068965517242,23.96551724137931,12.10344827586207,16.862068965517242,10.482758620689655,23.24137931034483,13.413793103448276,14.0,5.413793103448276,1.6206896551724137,20.137931034482758,-4.137931034482759,0.3448275862068966,0.6551724137931034,29
Auburn,2011,61.833333333333336,0.1,21.466666666666665,54.5,4.866666666666666,15.166666666666666,14.033333333333333,21.5,12.4,22.0,11.166666666666666,14.3,7.6,3.2333333333333334,20.766666666666666,-4.866666666666666,0.3333333333333333,0.6666666666666666,30
Austin Peay,2011,71.51612903225806,0.1935483870967742,25.387096774193548,56.774193548387096,5.225806451612903,14.838709677419354,15.516129032258064,23.032258064516128,12.451612903225806,22.677419354838708,13.580645161290322,14.32258064516129,8.419354838709678,4.032258064516129,18.70967741935484,3.838709677419355,0.5806451612903226,0.41935483870967744,31
BYU,2011,81.27272727272727,0.06060606060606061,27.545454545454547,61.09090909090909,8.181818181818182,22.666666666666668,18.0,23.818181818181817,11.454545454545455,27.0,14.272727272727273,11.0,7.96969696969697,4.181818181818182,17.606060606060606,13.424242424242424,0.8787878787878788,0.12121212121212122,33
Ball St,2011,67.5,0.1,22.6,50.7,4.666666666666667,13.833333333333334,17.633333333333333,25.533333333333335,10.233333333333333,23.0,13.6,12.966666666666667,6.133333333333334,1.9666666666666666,17.866666666666667,2.7,0.6,0.4,30
Baylor,2011,69.66666666666667,0.03333333333333333,24.333333333333332,52.53333333333333,5.366666666666666,15.3,15.633333333333333,22.4,11.6,23.666666666666668,11.666666666666666,15.7,6.9,4.233333333333333,17.0,5.2,0.5666666666666667,0.43333333333333335,30
Belmont,2011,80.3529411764706,0.058823529411764705,27.235294117647058,58.705882352941174,9.441176470588236,24.764705882352942,16.441176470588236,22.323529411764707,13.088235294117647,23.264705882352942,16.38235294117647,13.941176470588236,9.735294117647058,3.4705882352941178,20.823529411764707,18.41176470588235,0.8823529411764706,0.11764705882352941,34
Bethune-Cookman,2011,64.55172413793103,0.20689655172413793,22.862068965517242,53.310344827586206,4.0,12.724137931034482,14.827586206896552,21.103448275862068,11.172413793103448,20.689655172413794,11.03448275862069,11.655172413793103,6.655172413793103,2.1724137931034484,19.689655172413794,-2.310344827586207,0.5862068965517241,0.41379310344827586,29
Binghamton,2011,60.03225806451613,0.06451612903225806,21.0,52.96774193548387,7.516129032258065,21.258064516129032,10.516129032258064,15.0,10.193548387096774,20.741935483870968,10.935483870967742,12.387096774193548,5.064516129032258,3.2903225806451615,16.225806451612904,-8.451612903225806,0.25806451612903225,0.7419354838709677,31
Boise St,2011,73.7741935483871,0.1935483870967742,24.967741935483872,57.645161290322584,6.741935483870968,19.774193548387096,17.096774193548388,23.838709677419356,11.419354838709678,22.032258064516128,12.612903225806452,12.0,8.870967741935484,2.870967741935484,18.838709677419356,5.967741935483871,0.6129032258064516,0.3870967741935484,31
Boston College,2011,71.59375,0.0,25.0625,54.65625,9.0625,23.875,12.40625,17.21875,9.46875,22.6875,15.21875,10.90625,4.84375,2.5625,15.0,2.625,0.625,0.375,32
Boston Univ,2011,65.20588235294117,0.029411764705882353,21.5,53.294117647058826,7.529411764705882,21.205882352941178,14.676470588235293,20.08823529411765,12.0,24.0,9.852941176470589,11.941176470588236,5.382352941176471,3.7058823529411766,18.205882352941178,1.9705882352941178,0.6176470588235294,0.38235294117647056,34
Bowling Green,2011,63.59375,0.09375,24.125,55.90625,4.34375,14.84375,11.0,17.15625,10.8125,22.3125,13.59375,13.625,8.34375,3.1875,18.4375,-3.90625,0.40625,0.59375,32
Bradley,2011,64.83870967741936,0.03225806451612903,23.35483870967742,54.774193548387096,5.032258064516129,14.806451612903226,13.096774193548388,18.06451612903226,9.096774193548388,23.580645161290324,11.64516129032258,12.096774193548388,6.161290322580645,2.5161290322580645,18.419354838709676,-3.193548387096774,0.3548387096774194,0.6451612903225806,31
Brown,2011,70.88888888888889,0.037037037037037035,24.185185185185187,55.25925925925926,7.555555555555555,21.62962962962963,14.962962962962964,19.77777777777778,7.444444444444445,25.925925925925927,14.037037037037036,12.037037037037036,5.037037037037037,2.740740740740741,16.48148148148148,-3.1481481481481484,0.37037037037037035,0.6296296296296297,27
Bryant,2011,66.55172413793103,0.10344827586206896,23.448275862068964,56.06896551724138,8.068965517241379,22.17241379310345,11.586206896551724,17.75862068965517,10.344827586206897,22.448275862068964,13.206896551724139,13.793103448275861,5.379310344827586,2.6551724137931036,18.862068965517242,-9.862068965517242,0.27586206896551724,0.7241379310344828,29
Bucknell,2011,70.75757575757575,0.030303030303030304,24.575757575757574,54.666666666666664,6.878787878787879,17.09090909090909,14.727272727272727,18.727272727272727,8.151515151515152,25.96969696969697,14.727272727272727,11.363636363636363,4.757575757575758,3.1818181818181817,18.242424242424242,7.333333333333333,0.7575757575757576,0.24242424242424243,33
Buffalo,2011,71.1,0.06666666666666667,26.0,54.733333333333334,6.2,16.233333333333334,12.9,19.6,11.7,23.333333333333332,14.4,15.3,7.866666666666666,5.4,19.333333333333332,5.9,0.5666666666666667,0.43333333333333335,30
Butler,2011,72.48387096774194,0.0967741935483871,24.70967741935484,55.806451612903224,7.451612903225806,20.580645161290324,15.612903225806452,21.451612903225808,10.870967741935484,24.06451612903226,12.419354838709678,11.290322580645162,5.935483870967742,1.5161290322580645,19.161290322580644,7.483870967741935,0.7096774193548387,0.2903225806451613,31
C Michigan,2011,59.266666666666666,0.1,21.333333333333332,55.266666666666666,5.1,15.333333333333334,11.5,18.266666666666666,11.933333333333334,21.1,8.833333333333334,13.733333333333333,7.166666666666667,3.533333333333333,21.633333333333333,-5.6,0.3,0.7,30
CS Bakersfield,2011,68.10714285714286,0.07142857142857142,23.464285714285715,59.32142857142857,6.464285714285714,19.5,14.714285714285714,21.357142857142858,12.678571428571429,21.142857142857142,11.75,13.642857142857142,7.285714285714286,3.1785714285714284,19.107142857142858,-9.285714285714286,0.32142857142857145,0.6785714285714286,28
CS Fullerton,2011,71.06666666666666,0.03333333333333333,24.166666666666668,54.266666666666666,6.366666666666666,17.366666666666667,16.366666666666667,22.833333333333332,10.6,23.133333333333333,12.433333333333334,14.333333333333334,5.233333333333333,1.4666666666666666,20.8,-4.866666666666666,0.3333333333333333,0.6666666666666666,30
CS Northridge,2011,68.26666666666667,0.0,22.666666666666668,52.93333333333333,5.633333333333334,17.1,17.3,25.933333333333334,11.2,22.833333333333332,11.966666666666667,15.633333333333333,6.2,3.3333333333333335,23.1,-3.8,0.4,0.6,30
CS Sacramento,2011,60.76923076923077,0.15384615384615385,20.807692307692307,53.0,5.423076923076923,17.846153846153847,13.73076923076923,19.96153846153846,11.807692307692308,23.346153846153847,11.923076923076923,14.653846153846153,5.846153846153846,3.3846153846153846,18.423076923076923,-9.961538461538462,0.19230769230769232,0.8076923076923077,26
Cal Poly SLO,2011,59.724137931034484,0.034482758620689655,20.24137931034483,51.62068965517241,6.448275862068965,20.344827586206897,12.793103448275861,19.103448275862068,11.10344827586207,22.551724137931036,11.241379310344827,11.655172413793103,5.9655172413793105,1.9310344827586208,18.655172413793103,0.5517241379310345,0.5172413793103449,0.4827586206896552,29
California,2011,72.3225806451613,0.16129032258064516,24.806451612903224,53.83870967741935,5.032258064516129,14.290322580645162,17.677419354838708,25.516129032258064,9.96774193548387,25.129032258064516,14.96774193548387,13.67741935483871,5.645161290322581,2.5161290322580645,17.677419354838708,0.7419354838709677,0.5483870967741935,0.45161290322580644,31
Campbell,2011,65.16666666666667,0.03333333333333333,23.666666666666668,52.666666666666664,3.8,10.9,14.033333333333333,21.766666666666666,11.366666666666667,21.566666666666666,13.3,14.533333333333333,7.033333333333333,4.966666666666667,22.266666666666666,-2.4,0.36666666666666664,0.6333333333333333,30
Canisius,2011,68.1,0.0,24.633333333333333,58.06666666666667,7.7,22.066666666666666,11.133333333333333,15.933333333333334,12.133333333333333,23.3,14.966666666666667,13.8,6.9,4.833333333333333,19.333333333333332,0.6333333333333333,0.5,0.5,30
Cent Arkansas,2011,66.0,0.038461538461538464,22.76923076923077,56.26923076923077,5.6923076923076925,18.115384615384617,14.76923076923077,23.346153846153847,11.076923076923077,20.115384615384617,11.23076923076923,16.03846153846154,7.076923076923077,2.1538461538461537,20.192307692307693,-13.76923076923077,0.07692307692307693,0.9230769230769231,26
Centenary,2011,58.67857142857143,0.0,19.714285714285715,49.714285714285715,4.428571428571429,14.214285714285714,14.821428571428571,23.607142857142858,9.25,20.071428571428573,9.75,18.535714285714285,7.0,2.4285714285714284,21.678571428571427,-22.357142857142858,0.03571428571428571,0.9642857142857143,28
Central Conn,2011,70.0,0.0967741935483871,24.70967741935484,56.70967741935484,4.903225806451613,14.96774193548387,15.67741935483871,20.451612903225808,12.67741935483871,23.548387096774192,14.580645161290322,14.419354838709678,7.516129032258065,3.903225806451613,17.677419354838708,4.032258064516129,0.6129032258064516,0.3870967741935484,31
Charleston So,2011,69.07142857142857,0.03571428571428571,24.5,57.25,6.035714285714286,17.214285714285715,14.035714285714286,18.785714285714285,12.821428571428571,22.678571428571427,11.357142857142858,14.428571428571429,7.928571428571429,3.0714285714285716,18.285714285714285,-0.2857142857142857,0.42857142857142855,0.5714285714285714,28
Charlotte,2011,66.56666666666666,0.3333333333333333,22.466666666666665,54.3,6.733333333333333,20.2,14.9,20.433333333333334,10.866666666666667,24.366666666666667,11.766666666666667,14.866666666666667,6.433333333333334,3.2,17.633333333333333,-4.433333333333334,0.3333333333333333,0.6666666666666666,30
Chattanooga,2011,69.26666666666667,0.1,22.966666666666665,56.2,8.3,26.033333333333335,15.033333333333333,23.2,11.4,26.0,13.533333333333333,15.1,4.8,1.2666666666666666,18.733333333333334,-6.766666666666667,0.4666666666666667,0.5333333333333333,30
Chicago St,2011,65.0,0.10344827586206896,23.413793103448278,58.758620689655174,4.517241379310345,15.10344827586207,13.655172413793103,21.275862068965516,11.03448275862069,23.586206896551722,12.10344827586207,17.0,5.9655172413793105,2.4482758620689653,23.620689655172413,-22.82758620689655,0.13793103448275862,0.8620689655172413,29
Cincinnati,2011,68.96969696969697,0.030303030303030304,24.151515151515152,55.45454545454545,6.424242424242424,18.96969696969697,14.242424242424242,21.393939393939394,13.090909090909092,22.545454545454547,14.272727272727273,11.575757575757576,7.575757575757576,3.787878787878788,17.303030303030305,9.757575757575758,0.7575757575757576,0.24242424242424243,33
Citadel,2011,63.666666666666664,0.03333333333333333,23.433333333333334,54.93333333333333,4.966666666666667,15.1,11.833333333333334,16.166666666666668,11.133333333333333,23.333333333333332,12.5,12.566666666666666,4.566666666666666,1.5,16.633333333333333,-7.0,0.26666666666666666,0.7333333333333333,30
Clemson,2011,68.25,0.0625,23.71875,53.71875,6.5,18.625,14.3125,20.65625,11.46875,23.4375,12.90625,13.34375,8.03125,4.875,18.375,7.3125,0.65625,0.34375,32
Cleveland St,2011,70.625,0.0,23.65625,54.15625,6.71875,19.0,16.59375,22.40625,10.25,22.6875,11.59375,11.625,7.34375,2.625,20.03125,6.375,0.75,0.25,32
Coastal Car,2011,73.82758620689656,0.10344827586206896,26.06896551724138,55.310344827586206,4.275862068965517,13.586206896551724,17.413793103448278,25.24137931034483,11.96551724137931,26.896551724137932,14.689655172413794,12.96551724137931,6.0344827586206895,4.724137931034483,15.310344827586206,8.586206896551724,0.8275862068965517,0.1724137931034483,29
Col Charleston,2011,76.11764705882354,0.0,28.294117647058822,59.411764705882355,8.088235294117647,22.58823529411765,11.441176470588236,15.588235294117647,11.352941176470589,23.41176470588235,13.558823529411764,12.0,6.0,4.176470588235294,15.117647058823529,7.529411764705882,0.7058823529411765,0.29411764705882354,34
Colgate,2011,64.9,0.1,22.766666666666666,54.36666666666667,5.466666666666667,16.333333333333332,13.9,20.366666666666667,10.933333333333334,23.166666666666668,12.633333333333333,15.833333333333334,5.766666666666667,2.966666666666667,20.566666666666666,-10.766666666666667,0.23333333333333334,0.7666666666666667,30
Colorado,2011,79.21212121212122,0.09090909090909091,27.545454545454547,58.45454545454545,6.121212121212121,16.0,18.0,23.060606060606062,11.363636363636363,23.96969696969697,13.515151515151516,11.909090909090908,6.757575757575758,2.909090909090909,18.939393939393938,5.424242424242424,0.6060606060606061,0.3939393939393939,33
Colorado St,2011,70.83333333333333,0.03333333333333333,24.8,52.93333333333333,5.833333333333333,17.633333333333333,15.4,22.433333333333334,9.966666666666667,23.4,13.133333333333333,13.733333333333333,7.2,2.5,19.233333333333334,2.3666666666666667,0.6,0.4,30
Columbia,2011,71.03703703703704,0.07407407407407407,25.074074074074073,58.51851851851852,5.592592592592593,16.40740740740741,15.296296296296296,21.296296296296298,12.555555555555555,23.925925925925927,11.555555555555555,12.592592592592593,6.444444444444445,2.888888888888889,19.333333333333332,-0.4074074074074074,0.5185185185185185,0.48148148148148145,27
Connecticut,2011,73.4,0.17142857142857143,26.0,60.05714285714286,5.828571428571428,17.571428571428573,15.571428571428571,20.62857142857143,14.428571428571429,25.142857142857142,13.114285714285714,11.742857142857142,6.628571428571429,5.628571428571429,16.02857142857143,7.0285714285714285,0.7428571428571429,0.2571428571428571,35
Coppin St,2011,72.14814814814815,0.14814814814814814,25.333333333333332,59.592592592592595,7.814814814814815,21.51851851851852,13.666666666666666,19.074074074074073,11.407407407407407,24.333333333333332,11.333333333333334,13.333333333333334,7.037037037037037,2.2222222222222223,18.074074074074073,-1.037037037037037,0.48148148148148145,0.5185185185185185,27
Cornell,2011,68.07142857142857,0.03571428571428571,23.5,56.42857142857143,8.964285714285714,23.964285714285715,12.107142857142858,17.571428571428573,10.75,21.607142857142858,14.5,12.071428571428571,6.642857142857143,2.5,20.642857142857142,-2.0,0.35714285714285715,0.6428571428571429,28
Creighton,2011,66.78787878787878,0.030303030303030304,23.363636363636363,51.90909090909091,7.0,19.575757575757574,13.06060606060606,18.09090909090909,9.575757575757576,25.484848484848484,13.878787878787879,11.93939393939394,4.151515151515151,3.0,15.272727272727273,3.121212121212121,0.5757575757575758,0.42424242424242425,33
