,Season,Score,Numot,Fgm,Fga,Fgm3,Fga3,Ftm,Fta,Or,Dr,Ast,To,Stl,Blk,Pf,Scorediff,Win,Loss,Count
,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
Team,,,,,,,,,,,,,,,,,,,,
1102,2007,68.5,0.0,22.8,46.93333333333333,9.066666666666666,22.466666666666665,13.833333333333334,18.2,6.466666666666667,20.866666666666667,15.033333333333333,10.166666666666666,6.266666666666667,1.4666666666666666,15.166666666666666,11.6,0.7333333333333333,0.26666666666666666,30
1103,2007,74.625,0.0625,27.03125,55.96875,7.21875,18.375,13.34375,19.84375,12.0,22.96875,15.03125,12.4375,7.71875,4.375,18.75,12.78125,0.78125,0.21875,32
1104,2007,73.61290322580645,0.03225806451612903,26.225806451612904,57.29032258064516,6.451612903225806,17.483870967741936,14.709677419354838,20.774193548387096,13.35483870967742,25.35483870967742,13.129032258064516,13.67741935483871,5.580645161290323,5.258064516129032,14.0,4.774193548387097,0.6451612903225806,0.3548387096774194,31
1105,2007,60.03846153846154,0.038461538461538464,20.76923076923077,55.11538461538461,4.730769230769231,18.03846153846154,13.76923076923077,21.692307692307693,11.038461538461538,23.73076923076923,10.115384615384615,17.846153846153847,6.730769230769231,7.653846153846154,20.307692307692307,-9.538461538461538,0.23076923076923078,0.7692307692307693,26
1106,2007,60.206896551724135,0.034482758620689655,19.96551724137931,54.86206896551724,5.827586206896552,19.310344827586206,14.448275862068966,22.551724137931036,12.96551724137931,21.448275862068964,9.344827586206897,14.10344827586207,6.172413793103448,2.7241379310344827,20.17241379310345,-6.344827586206897,0.3103448275862069,0.6896551724137931,29
1107,2007,68.25,0.0625,24.25,53.25,6.84375,18.15625,12.90625,17.875,11.0,22.96875,13.125,13.375,5.90625,2.4375,19.21875,3.78125,0.71875,0.28125,32
1108,2007,66.0,0.034482758620689655,23.03448275862069,56.41379310344828,4.655172413793103,16.862068965517242,15.275862068965518,22.586206896551722,12.448275862068966,23.137931034482758,9.068965517241379,18.75862068965517,6.517241379310345,2.6206896551724137,24.06896551724138,-9.241379310344827,0.3448275862068966,0.6551724137931034,29
1110,2007,64.83333333333333,0.16666666666666666,22.6,52.8,5.733333333333333,16.733333333333334,13.9,19.066666666666666,10.433333333333334,24.133333333333333,13.466666666666667,13.8,5.766666666666667,2.3666666666666667,18.733333333333334,2.6666666666666665,0.5333333333333333,0.4666666666666667,30
1111,2007,74.79310344827586,0.10344827586206896,27.17241379310345,56.89655172413793,7.482758620689655,20.103448275862068,12.96551724137931,18.896551724137932,11.551724137931034,22.79310344827586,15.206896551724139,14.724137931034482,8.03448275862069,3.6206896551724137,18.310344827586206,6.551724137931035,0.7586206896551724,0.2413793103448276,29
1112,2007,78.46666666666667,0.06666666666666667,27.5,57.3,5.6,16.333333333333332,17.866666666666667,23.966666666666665,12.366666666666667,25.166666666666668,16.2,13.733333333333333,6.0,3.2333333333333334,13.4,5.966666666666667,0.6666666666666666,0.3333333333333333,30
1113,2007,58.13793103448276,0.034482758620689655,20.896551724137932,51.206896551724135,6.413793103448276,20.517241379310345,9.931034482758621,15.03448275862069,11.827586206896552,20.655172413793103,12.862068965517242,14.275862068965518,5.862068965517241,2.0,17.93103448275862,-3.9655172413793105,0.2413793103448276,0.7586206896551724,29
1114,2007,65.37931034482759,0.034482758620689655,22.344827586206897,52.758620689655174,5.517241379310345,17.344827586206897,15.172413793103448,22.75862068965517,13.517241379310345,21.96551724137931,12.724137931034482,14.931034482758621,5.103448275862069,2.310344827586207,18.448275862068964,-4.310344827586207,0.41379310344827586,0.5862068965517241,29
1115,2007,58.6551724137931,0.06896551724137931,22.03448275862069,55.89655172413793,3.793103448275862,13.793103448275861,10.793103448275861,17.724137931034484,11.482758620689655,25.0,9.586206896551724,15.448275862068966,6.0,4.0344827586206895,18.413793103448278,-6.344827586206897,0.3448275862068966,0.6551724137931034,29
1116,2007,71.38235294117646,0.029411764705882353,25.294117647058822,54.5,6.147058823529412,17.441176470588236,14.647058823529411,20.88235294117647,11.235294117647058,24.294117647058822,15.176470588235293,15.323529411764707,6.911764705882353,6.411764705882353,17.38235294117647,5.676470588235294,0.6176470588235294,0.38235294117647056,34
1117,2007,71.58064516129032,0.03225806451612903,25.032258064516128,54.87096774193548,7.354838709677419,18.516129032258064,14.161290322580646,21.129032258064516,10.32258064516129,24.612903225806452,13.903225806451612,15.161290322580646,5.870967741935484,3.5483870967741935,19.903225806451612,-1.0,0.5161290322580645,0.4838709677419355,31
1119,2007,58.724137931034484,0.06896551724137931,20.06896551724138,48.37931034482759,5.793103448275862,15.206896551724139,12.793103448275861,18.275862068965516,8.96551724137931,21.448275862068964,12.448275862068966,16.517241379310345,6.896551724137931,2.413793103448276,19.79310344827586,-3.689655172413793,0.4482758620689655,0.5517241379310345,29
1120,2007,72.93548387096774,0.03225806451612903,26.548387096774192,58.61290322580645,7.387096774193548,21.903225806451612,12.451612903225806,19.64516129032258,12.225806451612904,23.93548387096774,16.548387096774192,16.258064516129032,8.225806451612904,4.032258064516129,19.322580645161292,0.3870967741935484,0.5161290322580645,0.4838709677419355,31
1122,2007,69.9,0.1,24.066666666666666,53.666666666666664,6.166666666666667,17.633333333333333,15.6,22.933333333333334,11.3,20.766666666666666,13.2,12.733333333333333,7.666666666666667,2.7,17.766666666666666,2.5,0.6333333333333333,0.36666666666666664,30
1123,2007,59.61290322580645,0.03225806451612903,20.806451612903224,54.064516129032256,4.032258064516129,14.806451612903226,13.96774193548387,20.096774193548388,12.580645161290322,20.06451612903226,10.32258064516129,13.516129032258064,7.806451612903226,2.3870967741935485,20.774193548387096,-4.064516129032258,0.2903225806451613,0.7096774193548387,31
1124,2007,74.76666666666667,0.06666666666666667,26.333333333333332,57.9,8.166666666666666,22.533333333333335,13.933333333333334,20.566666666666666,12.833333333333334,23.366666666666667,13.833333333333334,14.6,5.933333333333334,3.7,20.266666666666666,1.5333333333333334,0.4666666666666667,0.5333333333333333,30
1125,2007,72.64516129032258,0.06451612903225806,25.774193548387096,55.03225806451613,8.870967741935484,24.193548387096776,12.225806451612904,17.677419354838708,10.870967741935484,25.838709677419356,15.709677419354838,15.903225806451612,6.096774193548387,3.225806451612903,18.580645161290324,8.32258064516129,0.7096774193548387,0.2903225806451613,31
1126,2007,53.0,0.10714285714285714,18.857142857142858,48.57142857142857,4.25,14.678571428571429,11.035714285714286,18.178571428571427,10.392857142857142,20.428571428571427,10.321428571428571,16.25,6.464285714285714,3.1785714285714284,18.928571428571427,-11.071428571428571,0.25,0.75,28
1127,2007,65.6896551724138,0.0,23.20689655172414,54.89655172413793,7.379310344827586,21.06896551724138,11.89655172413793,17.413793103448278,10.655172413793103,22.655172413793103,10.413793103448276,14.344827586206897,7.448275862068965,2.0344827586206895,20.20689655172414,-0.4482758620689655,0.4482758620689655,0.5517241379310345,29
1129,2007,75.3,0.06666666666666667,26.566666666666666,58.43333333333333,7.166666666666667,20.966666666666665,15.0,22.633333333333333,11.466666666666667,26.533333333333335,14.533333333333333,15.333333333333334,6.433333333333334,3.3666666666666667,17.6,3.0,0.5333333333333333,0.4666666666666667,30
1130,2007,74.64516129032258,0.06451612903225806,25.516129032258064,53.225806451612904,5.870967741935484,16.806451612903224,17.741935483870968,24.516129032258064,11.838709677419354,22.806451612903224,14.774193548387096,14.129032258064516,5.774193548387097,5.774193548387097,15.387096774193548,4.774193548387097,0.6451612903225806,0.3548387096774194,31
1131,2007,60.06666666666667,0.16666666666666666,20.733333333333334,49.333333333333336,6.933333333333334,19.233333333333334,11.666666666666666,17.233333333333334,10.666666666666666,21.3,11.433333333333334,14.166666666666666,5.4,3.433333333333333,19.1,0.03333333333333333,0.4,0.6,30
1132,2007,66.03448275862068,0.034482758620689655,23.20689655172414,53.06896551724138,6.551724137931035,19.03448275862069,13.068965517241379,19.344827586206897,8.620689655172415,23.413793103448278,14.275862068965518,14.551724137931034,7.103448275862069,3.5172413793103448,23.379310344827587,-4.275862068965517,0.3793103448275862,0.6206896551724138,29
1133,2007,74.375,0.0,26.34375,56.59375,10.28125,23.96875,11.40625,17.03125,8.40625,20.5,15.59375,11.0,8.03125,2.21875,18.5,4.4375,0.625,0.375,32
1135,2007,60.6551724137931,0.034482758620689655,18.586206896551722,43.10344827586207,7.0344827586206895,19.03448275862069,16.448275862068964,22.17241379310345,6.206896551724138,19.96551724137931,12.310344827586206,15.413793103448276,7.206896551724138,2.586206896551724,18.413793103448278,-2.793103448275862,0.3793103448275862,0.6206896551724138,29
1137,2007,63.38709677419355,0.06451612903225806,21.35483870967742,45.645161290322584,6.064516129032258,16.387096774193548,14.612903225806452,20.225806451612904,8.516129032258064,22.225806451612904,13.774193548387096,14.709677419354838,6.32258064516129,1.5161290322580645,17.096774193548388,5.612903225806452,0.7096774193548387,0.2903225806451613,31
1138,2007,68.03225806451613,0.06451612903225806,22.967741935483872,55.935483870967744,5.32258064516129,16.870967741935484,16.774193548387096,24.258064516129032,14.709677419354838,23.548387096774192,13.774193548387096,19.096774193548388,7.645161290322581,2.5483870967741935,21.29032258064516,-3.774193548387097,0.3870967741935484,0.6129032258064516,31
1139,2007,68.29032258064517,0.16129032258064516,21.806451612903224,49.96774193548387,9.0,24.451612903225808,15.67741935483871,20.64516129032258,9.0,20.93548387096774,12.290322580645162,9.225806451612904,5.0,1.8709677419354838,19.322580645161292,11.35483870967742,0.8064516129032258,0.1935483870967742,31
1140,2007,77.34375,0.09375,28.28125,57.75,7.375,18.125,13.40625,20.40625,11.9375,25.375,15.78125,13.53125,5.84375,3.5,19.40625,7.71875,0.75,0.25,32
1141,2007,65.64516129032258,0.0967741935483871,21.06451612903226,50.29032258064516,6.741935483870968,18.451612903225808,16.774193548387096,23.129032258064516,11.0,20.548387096774192,9.838709677419354,17.516129032258064,7.516129032258065,2.5483870967741935,23.903225806451612,-4.741935483870968,0.41935483870967744,0.5806451612903226,31
1142,2007,74.75,0.0,26.571428571428573,57.535714285714285,9.357142857142858,23.928571428571427,12.25,18.892857142857142,10.25,24.571428571428573,14.035714285714286,12.714285714285714,6.571428571428571,3.2857142857142856,17.321428571428573,2.392857142857143,0.6071428571428571,0.39285714285714285,28
1143,2007,69.48484848484848,0.12121212121212122,24.90909090909091,56.06060606060606,7.545454545454546,21.0,12.121212121212121,15.757575757575758,8.909090909090908,21.939393939393938,13.545454545454545,11.666666666666666,4.575757575757576,1.9090909090909092,16.90909090909091,0.36363636363636365,0.48484848484848486,0.5151515151515151,33
1144,2007,76.55172413793103,0.10344827586206896,25.24137931034483,57.6551724137931,7.482758620689655,22.344827586206897,18.586206896551722,25.655172413793103,11.10344827586207,24.0,15.413793103448276,17.482758620689655,9.10344827586207,3.0344827586206895,19.655172413793103,-3.2758620689655173,0.41379310344827586,0.5862068965517241,29
1145,2007,69.48387096774194,0.16129032258064516,25.032258064516128,59.32258064516129,6.903225806451613,20.580645161290324,12.516129032258064,19.225806451612904,14.709677419354838,22.35483870967742,13.161290322580646,16.483870967741936,7.0,2.4516129032258065,20.451612903225808,-3.064516129032258,0.3870967741935484,0.6129032258064516,31
1146,2007,63.30769230769231,0.11538461538461539,22.076923076923077,54.15384615384615,5.423076923076923,17.76923076923077,13.73076923076923,18.653846153846153,11.423076923076923,23.96153846153846,10.423076923076923,15.384615384615385,4.961538461538462,5.153846153846154,20.192307692307693,-5.576923076923077,0.23076923076923078,0.7692307692307693,26
1147,2007,68.54838709677419,0.03225806451612903,24.322580645161292,55.32258064516129,5.645161290322581,16.258064516129032,14.258064516129032,19.903225806451612,10.35483870967742,19.741935483870968,13.35483870967742,15.35483870967742,7.967741935483871,2.0,21.548387096774192,-6.548387096774194,0.3225806451612903,0.6774193548387096,31
1148,2007,69.3030303030303,0.030303030303030304,23.363636363636363,53.60606060606061,7.636363636363637,20.060606060606062,14.93939393939394,20.545454545454547,11.969696969696969,22.96969696969697,12.606060606060606,14.212121212121213,6.0606060606060606,3.393939393939394,16.12121212121212,3.5757575757575757,0.6666666666666666,0.3333333333333333,33
1149,2007,64.34615384615384,0.07692307692307693,23.5,56.0,6.6923076923076925,20.0,10.653846153846153,16.346153846153847,11.153846153846153,22.615384615384617,12.884615384615385,15.884615384615385,6.153846153846154,1.8076923076923077,17.423076923076923,-11.807692307692308,0.15384615384615385,0.8461538461538461,26
1150,2007,70.03333333333333,0.0,23.333333333333332,57.86666666666667,8.7,26.2,14.666666666666666,20.933333333333334,13.2,22.733333333333334,12.266666666666667,12.733333333333333,5.466666666666667,2.1,19.566666666666666,-1.6666666666666667,0.4666666666666667,0.5333333333333333,30
1151,2007,65.5,0.03333333333333333,22.266666666666666,52.733333333333334,7.366666666666666,21.366666666666667,13.6,21.466666666666665,11.266666666666667,24.2,12.766666666666667,16.233333333333334,5.133333333333334,1.6666666666666667,17.866666666666667,-3.1,0.4,0.6,30
1152,2007,69.96296296296296,0.037037037037037035,25.037037037037038,58.51851851851852,6.2592592592592595,17.925925925925927,13.62962962962963,18.962962962962962,12.444444444444445,18.85185185185185,12.185185185185185,14.185185185185185,8.222222222222221,3.111111111111111,20.444444444444443,-7.888888888888889,0.25925925925925924,0.7407407407407407,27
1153,2007,64.56666666666666,0.06666666666666667,23.5,57.96666666666667,6.2,20.133333333333333,11.366666666666667,17.2,12.966666666666667,20.6,12.533333333333333,12.733333333333333,7.666666666666667,1.9333333333333333,18.733333333333334,-3.1666666666666665,0.36666666666666664,0.6333333333333333,30
1154,2007,55.0,0.07407407407407407,19.703703703703702,49.666666666666664,5.62962962962963,19.074074074074073,9.962962962962964,15.703703703703704,9.74074074074074,19.074074074074073,10.37037037037037,14.851851851851851,6.407407407407407,0.7777777777777778,17.555555555555557,-14.037037037037036,0.14814814814814814,0.8518518518518519,27
1155,2007,73.16129032258064,0.03225806451612903,28.35483870967742,60.67741935483871,6.806451612903226,20.096774193548388,9.64516129032258,16.516129032258064,13.580645161290322,21.387096774193548,15.548387096774194,13.903225806451612,9.516129032258064,5.548387096774194,16.806451612903224,7.838709677419355,0.6774193548387096,0.3225806451612903,31
1156,2007,61.75,0.14285714285714285,21.571428571428573,55.67857142857143,6.357142857142857,21.25,12.25,17.035714285714285,11.964285714285714,20.107142857142858,10.928571428571429,13.142857142857142,6.785714285714286,3.5714285714285716,19.392857142857142,-7.892857142857143,0.25,0.75,28
1157,2007,72.11538461538461,0.11538461538461539,26.46153846153846,59.61538461538461,6.8076923076923075,20.5,12.384615384615385,18.23076923076923,12.76923076923077,20.53846153846154,15.346153846153847,14.653846153846153,8.538461538461538,2.3846153846153846,18.923076923076923,-1.5384615384615385,0.4230769230769231,0.5769230769230769,26
1158,2007,69.39393939393939,0.12121212121212122,25.21212121212121,55.93939393939394,7.515151515151516,21.696969696969695,11.454545454545455,16.87878787878788,10.666666666666666,25.303030303030305,14.0,14.969696969696969,6.363636363636363,3.8484848484848486,15.636363636363637,3.757575757575758,0.6666666666666666,0.3333333333333333,33
1159,2007,56.07142857142857,0.14285714285714285,19.107142857142858,48.714285714285715,5.071428571428571,16.071428571428573,12.785714285714286,18.428571428571427,10.178571428571429,21.035714285714285,9.321428571428571,15.321428571428571,5.857142857142857,2.4285714285714284,17.75,-5.964285714285714,0.32142857142857145,0.6785714285714286,28
1160,2007,69.14814814814815,0.0,24.51851851851852,58.370370370370374,5.703703703703703,18.51851851851852,14.407407407407407,22.14814814814815,13.148148148148149,23.814814814814813,13.296296296296296,17.48148148148148,6.851851851851852,4.333333333333333,21.185185185185187,-10.962962962962964,0.25925925925925924,0.7407407407407407,27
1161,2007,72.42857142857143,0.07142857142857142,25.321428571428573,52.142857142857146,5.5,14.928571428571429,16.285714285714285,22.821428571428573,11.0,24.357142857142858,13.535714285714286,17.535714285714285,7.071428571428571,4.535714285714286,20.857142857142858,0.75,0.5357142857142857,0.4642857142857143,28
1162,2007,65.0,0.0,22.77777777777778,49.666666666666664,7.148148148148148,17.51851851851852,12.296296296296296,16.77777777777778,9.666666666666666,22.22222222222222,13.222222222222221,14.703703703703704,5.37037037037037,1.4444444444444444,19.666666666666668,0.14814814814814814,0.5555555555555556,0.4444444444444444,27
1163,2007,70.35483870967742,0.03225806451612903,24.516129032258064,58.03225806451613,4.741935483870968,14.774193548387096,16.580645161290324,26.387096774193548,16.161290322580644,26.161290322580644,12.96774193548387,15.0,7.774193548387097,8.580645161290322,17.419354838709676,7.838709677419355,0.5483870967741935,0.45161290322580644,31
1164,2007,61.625,0.03125,21.75,54.84375,5.15625,17.78125,12.96875,19.96875,11.3125,19.78125,9.5,13.78125,6.46875,2.09375,19.09375,-8.9375,0.375,0.625,32
1165,2007,65.77777777777777,0.037037037037037035,22.703703703703702,48.592592592592595,7.0,17.814814814814813,13.37037037037037,17.85185185185185,8.518518518518519,22.51851851851852,12.962962962962964,14.814814814814815,5.703703703703703,3.0,17.37037037037037,1.1481481481481481,0.5555555555555556,0.4444444444444444,27
1166,2007,67.15625,0.0,22.1875,49.71875,6.3125,18.375,16.46875,21.8125,10.28125,22.5,13.40625,12.84375,6.25,2.5625,16.6875,6.71875,0.6875,0.3125,32
1168,2007,80.57142857142857,0.10714285714285714,29.607142857142858,65.03571428571429,8.285714285714286,22.5,13.071428571428571,20.464285714285715,13.821428571428571,24.821428571428573,17.0,15.464285714285714,6.607142857142857,2.2142857142857144,19.857142857142858,3.0714285714285716,0.6428571428571429,0.35714285714285715,28
1169,2007,72.6896551724138,0.06896551724137931,25.724137931034484,59.10344827586207,5.344827586206897,16.413793103448278,15.89655172413793,22.137931034482758,14.310344827586206,23.96551724137931,13.758620689655173,18.655172413793103,8.275862068965518,2.4482758620689653,24.896551724137932,-2.8275862068965516,0.41379310344827586,0.5862068965517241,29
1170,2007,73.77777777777777,0.037037037037037035,26.51851851851852,65.22222222222223,6.37037037037037,20.037037037037038,14.37037037037037,23.333333333333332,13.703703703703704,19.40740740740741,12.777777777777779,14.222222222222221,10.851851851851851,3.111111111111111,22.555555555555557,-9.555555555555555,0.2962962962962963,0.7037037037037037,27
1171,2007,58.925925925925924,0.037037037037037035,22.185185185185187,53.074074074074076,4.333333333333333,14.74074074074074,10.222222222222221,14.555555555555555,9.25925925925926,19.962962962962962,11.296296296296296,13.11111111111111,6.518518518518518,3.4074074074074074,20.333333333333332,-8.333333333333334,0.3333333333333333,0.6666666666666666,27
1172,2007,80.0,0.0,27.70967741935484,61.70967741935484,9.225806451612904,24.70967741935484,15.35483870967742,20.35483870967742,13.03225806451613,26.741935483870968,15.483870967741936,14.64516129032258,7.741935483870968,2.6451612903225805,17.93548387096774,11.290322580645162,0.8709677419354839,0.12903225806451613,31
