,Season,Score,Numot,Fgm,Fga,Fgm3,Fga3,Ftm,Fta,Or,Dr,Ast,To,Stl,Blk,Pf,Scorediff,Win,Loss,Count
,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
Team,,,,,,,,,,,,,,,,,,,,
Air Force,2012,60.666666666666664,0.07407407407407407,20.88888888888889,47.0,6.2592592592592595,18.77777777777778,12.62962962962963,18.51851851851852,5.851851851851852,22.296296296296298,13.37037037037037,13.0,6.2592592592592595,2.962962962962963,17.0,-2.5925925925925926,0.4074074074074074,0.5925925925925926,27
Akron,2012,71.46875,0.0625,25.09375,54.40625,5.90625,16.125,15.375,22.25,11.28125,23.75,13.71875,14.34375,7.3125,4.3125,18.3125,5.84375,0.65625,0.34375,32
Alabama,2012,64.9375,0.0625,23.625,52.3125,4.03125,14.15625,13.65625,19.09375,10.8125,24.375,12.28125,12.9375,7.3125,4.15625,18.40625,6.8125,0.65625,0.34375,32
Alabama A&M,2012,61.11538461538461,0.07692307692307693,21.692307692307693,53.88461538461539,5.269230769230769,16.653846153846153,12.461538461538462,19.115384615384617,10.923076923076923,22.53846153846154,10.615384615384615,16.26923076923077,6.153846153846154,4.0,22.46153846153846,-8.538461538461538,0.19230769230769232,0.8076923076923077,26
Alabama St,2012,57.724137931034484,0.1724137931034483,20.482758620689655,54.93103448275862,6.0,19.93103448275862,10.758620689655173,18.724137931034484,12.724137931034482,22.137931034482758,11.137931034482758,14.96551724137931,7.482758620689655,3.0344827586206895,19.862068965517242,-5.827586206896552,0.3448275862068966,0.6551724137931034,29
Albany NY,2012,71.93939393939394,0.030303030303030304,24.727272727272727,55.515151515151516,7.0606060606060606,19.666666666666668,15.424242424242424,20.454545454545453,11.878787878787879,22.90909090909091,12.303030303030303,12.515151515151516,5.515151515151516,2.8181818181818183,16.96969696969697,3.393939393939394,0.5757575757575758,0.42424242424242425,33
Alcorn St,2012,60.0,0.0,21.25,52.25,4.0,13.464285714285714,13.5,19.571428571428573,8.857142857142858,20.857142857142858,9.285714285714286,15.964285714285714,6.607142857142857,3.3214285714285716,19.642857142857142,-8.964285714285714,0.25,0.75,28
American Univ,2012,64.45161290322581,0.03225806451612903,22.225806451612904,51.903225806451616,7.096774193548387,17.70967741935484,12.903225806451612,18.0,8.451612903225806,23.903225806451612,12.612903225806452,11.096774193548388,4.451612903225806,2.7419354838709675,17.193548387096776,2.7419354838709675,0.6451612903225806,0.3548387096774194,31
Appalachian St,2012,67.24137931034483,0.034482758620689655,23.586206896551722,53.58620689655172,6.517241379310345,18.93103448275862,13.551724137931034,20.551724137931036,10.275862068965518,23.862068965517242,11.758620689655173,14.172413793103448,5.517241379310345,3.689655172413793,19.689655172413794,-3.6551724137931036,0.3793103448275862,0.6206896551724138,29
Arizona,2012,69.47058823529412,0.058823529411764705,22.88235294117647,51.88235294117647,7.411764705882353,19.5,16.294117647058822,23.176470588235293,10.088235294117647,25.470588235294116,13.529411764705882,12.470588235294118,5.617647058823529,3.5,16.794117647058822,6.794117647058823,0.6764705882352942,0.3235294117647059,34
Arizona St,2012,61.0,0.0,21.096774193548388,46.41935483870968,5.838709677419355,16.032258064516128,12.96774193548387,19.161290322580644,8.451612903225806,23.0,12.161290322580646,16.29032258064516,5.580645161290323,3.967741935483871,17.677419354838708,-5.32258064516129,0.3225806451612903,0.6774193548387096,31
Ark Little Rock,2012,62.4,0.13333333333333333,21.033333333333335,52.96666666666667,5.233333333333333,15.733333333333333,15.1,21.666666666666668,9.7,23.2,9.9,12.433333333333334,6.333333333333333,3.1,19.733333333333334,-1.9666666666666666,0.4666666666666667,0.5333333333333333,30
Ark Pine Bluff,2012,61.0,0.030303030303030304,21.363636363636363,51.72727272727273,4.393939393939394,14.666666666666666,13.878787878787879,21.78787878787879,11.030303030303031,22.454545454545453,11.121212121212121,14.878787878787879,6.96969696969697,4.0,18.21212121212121,-8.424242424242424,0.3333333333333333,0.6666666666666666,33
Arkansas,2012,71.84375,0.0,25.25,58.125,6.40625,18.125,14.9375,21.625,11.34375,22.46875,13.625,12.96875,8.28125,5.0,19.3125,2.125,0.5625,0.4375,32
Arkansas St,2012,63.333333333333336,0.06060606060606061,21.96969696969697,51.484848484848484,5.212121212121212,13.848484848484848,14.181818181818182,21.21212121212121,11.333333333333334,22.21212121212121,9.606060606060606,13.696969696969697,5.9393939393939394,2.3333333333333335,15.787878787878787,-2.6666666666666665,0.3939393939393939,0.6060606060606061,33
Army,2012,66.62068965517241,0.10344827586206896,22.20689655172414,53.37931034482759,7.793103448275862,22.20689655172414,14.413793103448276,19.724137931034484,8.10344827586207,23.275862068965516,13.068965517241379,15.344827586206897,5.896551724137931,1.8620689655172413,19.413793103448278,-4.103448275862069,0.3793103448275862,0.6206896551724138,29
Auburn,2012,62.645161290322584,0.0967741935483871,22.451612903225808,53.83870967741935,5.032258064516129,16.677419354838708,12.709677419354838,19.612903225806452,10.903225806451612,23.387096774193548,12.451612903225806,13.516129032258064,6.419354838709677,4.806451612903226,18.483870967741936,-1.3225806451612903,0.4838709677419355,0.5161290322580645,31
Austin Peay,2012,69.16129032258064,0.06451612903225806,24.774193548387096,55.806451612903224,4.225806451612903,13.483870967741936,15.387096774193548,23.032258064516128,12.161290322580646,21.451612903225808,12.064516129032258,14.612903225806452,7.161290322580645,3.5483870967741935,18.06451612903226,-4.193548387096774,0.3548387096774194,0.6451612903225806,31
BYU,2012,78.35483870967742,0.0,27.967741935483872,60.03225806451613,6.806451612903226,19.548387096774192,15.612903225806452,22.032258064516128,10.806451612903226,27.096774193548388,17.032258064516128,12.903225806451612,8.32258064516129,4.193548387096774,18.451612903225808,10.774193548387096,0.7419354838709677,0.25806451612903225,31
Ball St,2012,63.0,0.0,21.379310344827587,50.758620689655174,6.379310344827586,19.137931034482758,13.862068965517242,20.17241379310345,10.862068965517242,22.448275862068964,13.275862068965518,13.10344827586207,6.068965517241379,2.586206896551724,16.93103448275862,1.5172413793103448,0.4827586206896552,0.5172413793103449,29
Baylor,2012,74.27272727272727,0.030303030303030304,26.09090909090909,56.0,6.7272727272727275,17.848484848484848,15.363636363636363,20.424242424242426,12.121212121212121,23.90909090909091,14.727272727272727,13.848484848484848,7.636363636363637,4.636363636363637,17.636363636363637,9.0,0.7878787878787878,0.21212121212121213,33
Belmont,2012,81.39393939393939,0.06060606060606061,27.90909090909091,58.0,8.818181818181818,23.12121212121212,16.757575757575758,22.727272727272727,11.515151515151516,24.78787878787879,17.333333333333332,12.212121212121213,7.363636363636363,2.242424242424242,18.272727272727273,13.878787878787879,0.7878787878787878,0.21212121212121213,33
Bethune-Cookman,2012,64.93939393939394,0.030303030303030304,23.272727272727273,53.45454545454545,5.212121212121212,14.757575757575758,13.181818181818182,19.78787878787879,11.515151515151516,18.90909090909091,11.848484848484848,13.272727272727273,6.636363636363637,2.5454545454545454,18.96969696969697,-2.0606060606060606,0.48484848484848486,0.5151515151515151,33
Binghamton,2012,56.83870967741935,0.03225806451612903,20.225806451612904,50.935483870967744,4.258064516129032,14.096774193548388,12.129032258064516,17.35483870967742,8.96774193548387,21.741935483870968,11.161290322580646,14.903225806451612,6.032258064516129,2.161290322580645,17.870967741935484,-13.903225806451612,0.06451612903225806,0.9354838709677419,31
Boise St,2012,67.41379310344827,0.034482758620689655,23.06896551724138,54.89655172413793,7.620689655172414,22.275862068965516,13.655172413793103,19.75862068965517,10.96551724137931,22.620689655172413,11.448275862068966,12.137931034482758,5.827586206896552,1.8275862068965518,18.06896551724138,0.3793103448275862,0.41379310344827586,0.5862068965517241,29
Boston College,2012,59.12903225806452,0.0967741935483871,20.29032258064516,49.774193548387096,7.258064516129032,21.419354838709676,11.290322580645162,16.774193548387096,7.161290322580645,22.64516129032258,11.548387096774194,14.64516129032258,4.935483870967742,2.870967741935484,15.806451612903226,-9.419354838709678,0.2903225806451613,0.7096774193548387,31
Boston Univ,2012,63.90625,0.03125,22.65625,53.65625,6.3125,19.8125,12.28125,18.21875,11.0625,23.65625,11.59375,13.5625,5.84375,3.0625,16.78125,0.34375,0.5,0.5,32
Bowling Green,2012,65.63333333333334,0.03333333333333333,25.2,55.833333333333336,5.0,14.366666666666667,10.233333333333333,15.033333333333333,11.6,21.733333333333334,13.333333333333334,13.533333333333333,7.733333333333333,2.933333333333333,16.966666666666665,1.7666666666666666,0.5,0.5,30
Bradley,2012,61.09375,0.0,21.53125,53.75,4.71875,15.71875,13.3125,19.53125,9.4375,23.5,10.71875,13.6875,6.375,3.09375,17.1875,-9.40625,0.21875,0.78125,32
Brown,2012,60.7,0.0,21.8,54.266666666666666,7.566666666666666,21.066666666666666,9.533333333333333,15.366666666666667,8.933333333333334,23.1,13.033333333333333,12.4,5.066666666666666,2.4,16.066666666666666,-8.9,0.23333333333333334,0.7666666666666667,30
Bryant,2012,61.733333333333334,0.03333333333333333,21.866666666666667,54.2,6.966666666666667,23.0,11.033333333333333,16.0,9.766666666666667,21.7,12.533333333333333,14.7,4.433333333333334,2.1333333333333333,18.4,-13.633333333333333,0.06666666666666667,0.9333333333333333,30
Bucknell,2012,68.46875,0.0,23.875,51.5625,5.4375,14.125,15.28125,19.78125,8.96875,26.1875,13.40625,11.65625,4.34375,3.09375,16.84375,6.96875,0.71875,0.28125,32
Buffalo,2012,71.32142857142857,0.03571428571428571,25.142857142857142,54.57142857142857,6.5,18.928571428571427,14.535714285714286,21.785714285714285,11.535714285714286,27.821428571428573,16.071428571428573,15.214285714285714,5.392857142857143,5.214285714285714,17.892857142857142,3.9642857142857144,0.6428571428571429,0.35714285714285715,28
Butler,2012,62.24242424242424,0.06060606060606061,21.848484848484848,53.45454545454545,4.696969696969697,17.363636363636363,13.848484848484848,21.545454545454547,12.0,22.757575757575758,11.818181818181818,13.242424242424242,6.393939393939394,3.242424242424242,19.363636363636363,1.2424242424242424,0.5757575757575758,0.42424242424242425,33
C Michigan,2012,61.774193548387096,0.06451612903225806,21.93548387096774,55.41935483870968,6.32258064516129,18.93548387096774,11.580645161290322,18.161290322580644,11.612903225806452,21.032258064516128,10.225806451612904,12.161290322580646,6.580645161290323,3.193548387096774,19.774193548387096,-5.129032258064516,0.3225806451612903,0.6774193548387096,31
CS Bakersfield,2012,68.17241379310344,0.034482758620689655,24.620689655172413,54.310344827586206,6.241379310344827,17.20689655172414,12.689655172413794,18.551724137931036,11.379310344827585,20.03448275862069,14.068965517241379,14.862068965517242,7.620689655172414,3.3793103448275863,19.82758620689655,-2.103448275862069,0.5172413793103449,0.4827586206896552,29
CS Fullerton,2012,76.21428571428571,0.0,26.107142857142858,55.5,8.571428571428571,21.0,15.428571428571429,21.964285714285715,11.785714285714286,24.321428571428573,14.678571428571429,15.214285714285714,5.321428571428571,2.8214285714285716,19.428571428571427,4.607142857142857,0.6785714285714286,0.32142857142857145,28
CS Northridge,2012,65.92307692307692,0.038461538461538464,21.923076923076923,58.26923076923077,5.923076923076923,19.5,16.153846153846153,21.46153846153846,13.384615384615385,20.5,12.346153846153847,13.807692307692308,5.923076923076923,2.3846153846153846,22.192307692307693,-10.038461538461538,0.19230769230769232,0.8076923076923077,26
CS Sacramento,2012,66.88461538461539,0.0,23.807692307692307,52.61538461538461,5.653846153846154,16.115384615384617,13.615384615384615,19.76923076923077,9.653846153846153,23.115384615384617,13.961538461538462,13.692307692307692,4.615384615384615,2.076923076923077,19.115384615384617,-3.9615384615384617,0.3076923076923077,0.6923076923076923,26
Cal Poly SLO,2012,63.806451612903224,0.0,23.0,54.0,6.806451612903226,19.451612903225808,11.0,15.64516129032258,12.096774193548388,21.838709677419356,12.451612903225806,10.838709677419354,5.516129032258065,1.4516129032258065,18.29032258064516,3.193548387096774,0.5161290322580645,0.4838709677419355,31
California,2012,71.66666666666667,0.0,26.424242424242426,55.15151515151515,4.636363636363637,12.606060606060606,14.181818181818182,19.0,9.969696969696969,24.90909090909091,16.060606060606062,12.242424242424242,4.787878787878788,3.1515151515151514,14.393939393939394,9.878787878787879,0.7272727272727273,0.2727272727272727,33
Campbell,2012,73.12903225806451,0.03225806451612903,26.06451612903226,54.193548387096776,5.161290322580645,13.903225806451612,15.838709677419354,23.838709677419356,10.258064516129032,24.93548387096774,15.129032258064516,14.451612903225806,5.935483870967742,5.161290322580645,20.451612903225808,-1.2580645161290323,0.5161290322580645,0.4838709677419355,31
Canisius,2012,65.5,0.06666666666666667,23.466666666666665,57.7,6.366666666666666,19.333333333333332,12.2,16.766666666666666,12.366666666666667,22.4,10.9,14.733333333333333,6.4,2.533333333333333,17.966666666666665,-10.2,0.16666666666666666,0.8333333333333334,30
Cent Arkansas,2012,69.03846153846153,0.11538461538461539,26.346153846153847,63.73076923076923,5.3076923076923075,17.076923076923077,11.038461538461538,19.653846153846153,13.538461538461538,22.153846153846153,14.192307692307692,15.115384615384615,7.769230769230769,2.8846153846153846,20.423076923076923,-12.423076923076923,0.23076923076923078,0.7692307692307693,26
Central Conn,2012,69.96551724137932,0.10344827586206896,24.724137931034484,58.241379310344826,6.206896551724138,18.06896551724138,14.310344827586206,18.862068965517242,11.89655172413793,21.724137931034484,13.551724137931034,14.620689655172415,8.10344827586207,3.5517241379310347,18.655172413793103,-0.3103448275862069,0.4482758620689655,0.5517241379310345,29
Charleston So,2012,75.35714285714286,0.03571428571428571,26.178571428571427,60.0,8.214285714285714,22.071428571428573,14.785714285714286,21.178571428571427,12.392857142857142,22.892857142857142,12.642857142857142,13.25,8.107142857142858,2.607142857142857,18.357142857142858,2.142857142857143,0.5714285714285714,0.42857142857142855,28
Charlotte,2012,67.0,0.06666666666666667,23.1,56.13333333333333,6.4,19.666666666666668,14.4,21.866666666666667,11.133333333333333,24.666666666666668,13.066666666666666,14.033333333333333,8.1,2.8333333333333335,18.266666666666666,-1.8666666666666667,0.43333333333333335,0.5666666666666667,30
Chattanooga,2012,68.24137931034483,0.10344827586206896,23.137931034482758,57.689655172413794,7.172413793103448,22.448275862068964,14.793103448275861,21.551724137931036,11.758620689655173,26.93103448275862,13.413793103448276,13.758620689655173,5.379310344827586,1.0,17.620689655172413,-3.4482758620689653,0.27586206896551724,0.7241379310344828,29
Chicago St,2012,62.07142857142857,0.03571428571428571,22.785714285714285,57.785714285714285,5.142857142857143,17.535714285714285,11.357142857142858,17.5,11.357142857142858,23.678571428571427,10.5,17.142857142857142,7.142857142857143,3.2142857142857144,21.071428571428573,-16.178571428571427,0.10714285714285714,0.8928571428571429,28
Cincinnati,2012,68.5,0.11764705882352941,25.058823529411764,59.6764705882353,7.147058823529412,20.852941176470587,11.235294117647058,17.529411764705884,13.5,22.705882352941178,12.970588235294118,10.588235294117647,8.117647058823529,4.588235294117647,15.147058823529411,7.323529411764706,0.7058823529411765,0.29411764705882354,34
Citadel,2012,62.035714285714285,0.14285714285714285,22.678571428571427,52.92857142857143,5.214285714285714,15.928571428571429,11.464285714285714,17.607142857142858,9.607142857142858,22.214285714285715,12.857142857142858,14.75,5.75,1.6071428571428572,16.5,-10.821428571428571,0.14285714285714285,0.8571428571428571,28
Clemson,2012,64.54838709677419,0.06451612903225806,23.741935483870968,54.87096774193548,5.516129032258065,17.161290322580644,11.548387096774194,17.225806451612904,11.129032258064516,21.70967741935484,12.64516129032258,12.096774193548388,7.451612903225806,3.774193548387097,16.096774193548388,3.903225806451613,0.5161290322580645,0.4838709677419355,31
Cleveland St,2012,65.35483870967742,0.0,24.032258064516128,53.645161290322584,6.580645161290323,18.032258064516128,10.709677419354838,14.838709677419354,10.806451612903226,20.93548387096774,13.548387096774194,13.709677419354838,8.32258064516129,3.193548387096774,20.64516129032258,5.67741935483871,0.6774193548387096,0.3225806451612903,31
Coastal Car,2012,69.57692307692308,0.07692307692307693,26.384615384615383,55.88461538461539,4.8076923076923075,14.076923076923077,12.0,17.53846153846154,11.0,25.692307692307693,12.23076923076923,13.653846153846153,6.0,3.6153846153846154,17.423076923076923,2.076923076923077,0.5769230769230769,0.4230769230769231,26
Col Charleston,2012,70.6774193548387,0.12903225806451613,24.322580645161292,57.064516129032256,7.903225806451613,23.387096774193548,14.129032258064516,22.032258064516128,11.129032258064516,24.70967741935484,11.935483870967742,13.258064516129032,7.387096774193548,3.7096774193548385,16.032258064516128,2.3870967741935485,0.6129032258064516,0.3870967741935484,31
Colgate,2012,63.1,0.06666666666666667,22.0,51.06666666666667,6.6,17.166666666666668,12.5,18.133333333333333,8.333333333333334,24.333333333333332,12.1,14.633333333333333,3.7,2.2666666666666666,19.066666666666666,-10.533333333333333,0.26666666666666666,0.7333333333333333,30
Colorado,2012,66.28125,0.03125,22.71875,51.6875,5.5625,16.3125,15.28125,22.25,9.5625,25.25,11.375,12.5625,5.875,3.25,17.09375,2.71875,0.65625,0.34375,32
Colorado St,2012,71.03225806451613,0.0967741935483871,24.129032258064516,50.74193548387097,6.0,14.806451612903226,16.774193548387096,21.806451612903224,8.193548387096774,23.129032258064516,12.32258064516129,12.451612903225806,5.354838709677419,1.903225806451613,18.838709677419356,2.6774193548387095,0.6451612903225806,0.3548387096774194,31
Columbia,2012,63.32142857142857,0.07142857142857142,22.178571428571427,52.07142857142857,6.464285714285714,17.821428571428573,12.5,16.75,9.25,23.821428571428573,11.892857142857142,12.464285714285714,5.857142857142857,2.2857142857142856,17.178571428571427,0.2857142857142857,0.4642857142857143,0.5357142857142857,28
Connecticut,2012,68.84848484848484,0.09090909090909091,25.363636363636363,55.878787878787875,5.393939393939394,16.303030303030305,12.727272727272727,19.242424242424242,12.333333333333334,25.515151515151516,13.606060606060606,12.545454545454545,5.818181818181818,6.909090909090909,14.393939393939394,4.7272727272727275,0.6060606060606061,0.3939393939393939,33
Coppin St,2012,74.18518518518519,0.037037037037037035,25.37037037037037,58.148148148148145,9.74074074074074,26.51851851851852,13.703703703703704,19.59259259259259,10.74074074074074,23.88888888888889,14.88888888888889,13.11111111111111,5.407407407407407,1.8518518518518519,16.74074074074074,-2.6296296296296298,0.4074074074074074,0.5925925925925926,27
Cornell,2012,65.0,0.14814814814814814,22.51851851851852,55.666666666666664,7.666666666666667,22.74074074074074,12.296296296296296,17.85185185185185,9.148148148148149,23.40740740740741,13.222222222222221,13.444444444444445,7.777777777777778,2.888888888888889,20.0,-3.074074074074074,0.4074074074074074,0.5925925925925926,27
Creighton,2012,80.03030303030303,0.06060606060606061,28.03030303030303,55.06060606060606,8.181818181818182,19.272727272727273,15.787878787878787,21.575757575757574,9.515151515151516,26.636363636363637,17.90909090909091,12.272727272727273,4.787878787878788,2.303030303030303,17.060606060606062,10.484848484848484,0.8484848484848485,0.15151515151515152,33
