,Season,Score,Numot,Fgm,Fga,Fgm3,Fga3,Ftm,Fta,Or,Dr,Ast,To,Stl,Blk,Pf,Scorediff,Win,Loss,Count
,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
Team,,,,,,,,,,,,,,,,,,,,
Air Force,2005,61.241379310344826,0.06896551724137931,21.413793103448278,47.724137931034484,8.89655172413793,24.413793103448278,9.517241379310345,13.068965517241379,7.620689655172414,15.413793103448276,13.655172413793103,10.068965517241379,8.793103448275861,1.7241379310344827,16.482758620689655,6.103448275862069,0.5862068965517241,0.41379310344827586,29
Akron,2005,71.60714285714286,0.10714285714285714,24.785714285714285,55.785714285714285,8.142857142857142,21.357142857142858,13.892857142857142,20.357142857142858,10.285714285714286,23.071428571428573,16.107142857142858,13.357142857142858,6.75,3.857142857142857,18.821428571428573,5.357142857142857,0.6428571428571429,0.35714285714285715,28
Alabama,2005,75.43333333333334,0.1,25.366666666666667,52.666666666666664,7.633333333333334,19.566666666666666,17.066666666666666,23.266666666666666,10.233333333333333,26.466666666666665,13.833333333333334,12.666666666666666,5.2,4.433333333333334,14.733333333333333,10.6,0.7666666666666667,0.23333333333333334,30
Alabama A&M,2005,69.06896551724138,0.06896551724137931,23.655172413793103,59.0,6.103448275862069,20.24137931034483,15.655172413793103,25.517241379310345,12.931034482758621,24.310344827586206,13.137931034482758,15.241379310344827,10.620689655172415,3.8620689655172415,19.344827586206897,1.2758620689655173,0.5517241379310345,0.4482758620689655,29
Alabama St,2005,57.96666666666667,0.06666666666666667,19.433333333333334,51.0,4.533333333333333,15.1,14.566666666666666,22.433333333333334,11.266666666666667,22.4,10.366666666666667,15.766666666666667,6.7,2.0,17.466666666666665,-3.3333333333333335,0.5,0.5,30
Albany NY,2005,67.35714285714286,0.07142857142857142,23.0,52.57142857142857,6.214285714285714,16.392857142857142,15.142857142857142,20.964285714285715,11.071428571428571,22.678571428571427,13.071428571428571,14.785714285714286,8.035714285714286,2.4285714285714284,17.285714285714285,2.6785714285714284,0.4642857142857143,0.5357142857142857,28
Alcorn St,2005,57.17857142857143,0.10714285714285714,19.964285714285715,53.25,4.714285714285714,16.928571428571427,12.535714285714286,21.071428571428573,11.071428571428571,22.285714285714285,11.035714285714286,19.857142857142858,7.464285714285714,3.4642857142857144,22.892857142857142,-12.285714285714286,0.21428571428571427,0.7857142857142857,28
American Univ,2005,67.17857142857143,0.14285714285714285,24.285714285714285,53.75,6.357142857142857,17.357142857142858,12.25,17.178571428571427,10.035714285714286,25.214285714285715,12.892857142857142,15.0,6.571428571428571,2.7857142857142856,17.928571428571427,1.1071428571428572,0.5714285714285714,0.42857142857142855,28
Appalachian St,2005,71.51851851851852,0.0,25.85185185185185,59.51851851851852,8.333333333333334,23.814814814814813,11.481481481481481,17.48148148148148,12.148148148148149,23.074074074074073,15.555555555555555,15.0,9.074074074074074,4.62962962962963,17.555555555555557,1.8888888888888888,0.5555555555555556,0.4444444444444444,27
Arizona,2005,79.66666666666667,0.06060606060606061,29.12121212121212,61.84848484848485,6.848484848484849,17.03030303030303,14.575757575757576,18.727272727272727,13.727272727272727,23.272727272727273,16.575757575757574,14.848484848484848,8.242424242424242,3.5757575757575757,16.454545454545453,10.121212121212121,0.8181818181818182,0.18181818181818182,33
Arizona St,2005,75.96774193548387,0.03225806451612903,25.870967741935484,57.225806451612904,6.903225806451613,19.451612903225808,17.322580645161292,24.225806451612904,12.806451612903226,23.806451612903224,16.451612903225808,14.67741935483871,6.387096774193548,3.6451612903225805,18.741935483870968,4.32258064516129,0.5806451612903226,0.41935483870967744,31
Ark Little Rock,2005,66.52,0.2,23.16,51.48,4.84,13.4,15.36,21.04,10.12,22.32,12.32,14.96,6.44,3.08,19.56,-1.36,0.6,0.4,25
Ark Pine Bluff,2005,58.19230769230769,0.038461538461538464,21.692307692307693,56.92307692307692,4.346153846153846,15.807692307692308,10.461538461538462,16.0,11.307692307692308,24.0,11.423076923076923,16.807692307692307,6.846153846153846,4.769230769230769,17.884615384615383,-10.423076923076923,0.19230769230769232,0.8076923076923077,26
Arkansas,2005,71.56666666666666,0.03333333333333333,25.766666666666666,56.4,6.066666666666666,16.3,13.966666666666667,21.066666666666666,12.3,21.766666666666666,14.5,14.233333333333333,8.733333333333333,5.2,18.466666666666665,8.733333333333333,0.6,0.4,30
Arkansas St,2005,74.11538461538461,0.0,26.73076923076923,59.84615384615385,5.884615384615385,16.23076923076923,14.76923076923077,22.26923076923077,13.653846153846153,23.846153846153847,13.923076923076923,14.807692307692308,6.538461538461538,2.8461538461538463,20.53846153846154,0.6923076923076923,0.5,0.5,26
Army,2005,54.32,0.0,18.68,47.4,6.08,17.76,10.88,14.24,6.04,21.04,10.88,15.4,4.92,1.48,16.4,-14.88,0.04,0.96,25
Auburn,2005,70.6774193548387,0.0967741935483871,24.419354838709676,57.87096774193548,8.35483870967742,24.35483870967742,13.483870967741936,18.580645161290324,11.290322580645162,21.838709677419356,12.96774193548387,14.483870967741936,7.354838709677419,1.935483870967742,20.129032258064516,-4.548387096774194,0.45161290322580644,0.5483870967741935,31
Austin Peay,2005,65.3125,0.15625,23.15625,53.375,6.0,17.1875,13.0,19.125,10.59375,21.34375,12.90625,14.28125,6.875,2.46875,19.25,-1.78125,0.40625,0.59375,32
BYU,2005,63.75,0.03571428571428571,22.107142857142858,54.0,7.0,19.714285714285715,12.535714285714286,17.5,11.392857142857142,21.964285714285715,11.821428571428571,14.678571428571429,5.75,3.392857142857143,18.5,-5.678571428571429,0.25,0.75,28
Ball St,2005,69.77777777777777,0.037037037037037035,24.0,55.74074074074074,7.296296296296297,19.074074074074073,14.481481481481481,21.185185185185187,12.296296296296296,21.51851851851852,11.555555555555555,12.25925925925926,5.481481481481482,2.185185185185185,18.59259259259259,0.9629629629629629,0.5185185185185185,0.48148148148148145,27
Baylor,2005,65.5925925925926,0.0,22.37037037037037,51.2962962962963,7.703703703703703,21.14814814814815,13.148148148148149,18.77777777777778,10.592592592592593,16.85185185185185,13.074074074074074,16.0,7.37037037037037,1.8148148148148149,17.814814814814813,-6.888888888888889,0.2962962962962963,0.7037037037037037,27
Belmont,2005,70.26666666666667,0.13333333333333333,23.9,55.96666666666667,9.733333333333333,27.066666666666666,12.733333333333333,18.833333333333332,9.4,22.4,13.8,14.466666666666667,7.433333333333334,3.2,19.466666666666665,0.23333333333333334,0.4666666666666667,0.5333333333333333,30
Bethune-Cookman,2005,64.36666666666666,0.06666666666666667,23.7,54.6,6.433333333333334,18.733333333333334,10.533333333333333,17.533333333333335,9.333333333333334,22.766666666666666,13.566666666666666,16.333333333333332,8.1,2.433333333333333,19.233333333333334,-4.2,0.43333333333333335,0.5666666666666667,30
Binghamton,2005,61.51724137931034,0.0,21.517241379310345,54.793103448275865,6.689655172413793,20.551724137931036,11.793103448275861,17.96551724137931,12.379310344827585,22.20689655172414,10.413793103448276,13.586206896551724,6.689655172413793,3.0,19.93103448275862,-1.896551724137931,0.41379310344827586,0.5862068965517241,29
Birmingham So,2005,64.17241379310344,0.0,20.75862068965517,47.58620689655172,6.689655172413793,19.06896551724138,15.96551724137931,22.103448275862068,9.89655172413793,22.896551724137932,10.620689655172415,13.379310344827585,5.0,2.2758620689655173,19.724137931034484,1.0,0.5172413793103449,0.4827586206896552,29
Boise St,2005,70.87878787878788,0.0,25.363636363636363,58.57575757575758,7.848484848484849,21.666666666666668,12.303030303030303,18.0,12.575757575757576,22.696969696969695,13.636363636363637,15.121212121212121,5.242424242424242,2.393939393939394,18.727272727272727,-4.03030303030303,0.45454545454545453,0.5454545454545454,33
Boston College,2005,71.92857142857143,0.10714285714285714,25.535714285714285,56.535714285714285,4.0,12.142857142857142,16.857142857142858,23.642857142857142,14.321428571428571,23.464285714285715,17.392857142857142,12.928571428571429,7.25,4.107142857142857,14.892857142857142,8.107142857142858,0.8571428571428571,0.14285714285714285,28
Boston Univ,2005,63.857142857142854,0.03571428571428571,23.071428571428573,52.714285714285715,4.607142857142857,14.321428571428571,13.107142857142858,19.535714285714285,11.0,24.428571428571427,12.5,12.0,7.035714285714286,4.964285714285714,15.857142857142858,8.428571428571429,0.7142857142857143,0.2857142857142857,28
Bowling Green,2005,69.14285714285714,0.0,24.321428571428573,50.5,6.464285714285714,17.214285714285715,14.035714285714286,18.607142857142858,8.678571428571429,22.392857142857142,16.571428571428573,14.857142857142858,6.535714285714286,3.857142857142857,21.535714285714285,0.21428571428571427,0.6071428571428571,0.39285714285714285,28
Bradley,2005,69.96428571428571,0.03571428571428571,24.964285714285715,57.607142857142854,5.392857142857143,16.785714285714285,14.642857142857142,20.607142857142858,12.5,24.857142857142858,13.535714285714286,15.928571428571429,7.428571428571429,4.892857142857143,21.0,-1.3214285714285714,0.4642857142857143,0.5357142857142857,28
Brown,2005,66.03571428571429,0.03571428571428571,22.142857142857142,52.892857142857146,7.178571428571429,20.142857142857142,14.571428571428571,20.928571428571427,9.892857142857142,21.678571428571427,13.357142857142858,14.321428571428571,9.0,2.392857142857143,16.142857142857142,-1.75,0.42857142857142855,0.5714285714285714,28
Bucknell,2005,63.58064516129032,0.03225806451612903,21.258064516129032,47.74193548387097,6.612903225806452,17.580645161290324,14.451612903225806,20.70967741935484,9.35483870967742,22.419354838709676,12.451612903225806,15.774193548387096,8.0,3.0,18.870967741935484,5.129032258064516,0.7096774193548387,0.2903225806451613,31
Buffalo,2005,75.19354838709677,0.22580645161290322,26.774193548387096,58.903225806451616,6.935483870967742,19.032258064516128,14.709677419354838,21.387096774193548,12.774193548387096,24.677419354838708,14.225806451612904,15.838709677419354,8.774193548387096,2.4838709677419355,21.516129032258064,3.806451612903226,0.7096774193548387,0.2903225806451613,31
Butler,2005,63.53846153846154,0.07692307692307693,21.807692307692307,48.46153846153846,8.192307692307692,22.384615384615383,11.73076923076923,15.76923076923077,6.115384615384615,19.192307692307693,11.346153846153847,10.038461538461538,4.615384615384615,1.8461538461538463,16.73076923076923,1.4615384615384615,0.4230769230769231,0.5769230769230769,26
C Michigan,2005,66.11538461538461,0.0,23.03846153846154,54.73076923076923,6.8076923076923075,18.846153846153847,13.23076923076923,19.153846153846153,11.384615384615385,20.346153846153847,12.192307692307692,17.653846153846153,7.3076923076923075,2.3076923076923075,22.26923076923077,-10.26923076923077,0.3076923076923077,0.6923076923076923,26
CS Fullerton,2005,74.07142857142857,0.07142857142857142,28.428571428571427,63.42857142857143,7.892857142857143,22.392857142857142,9.321428571428571,13.714285714285714,12.964285714285714,24.071428571428573,14.857142857142858,13.357142857142858,6.75,1.7857142857142858,18.857142857142858,3.0,0.6428571428571429,0.35714285714285715,28
CS Northridge,2005,71.66666666666667,0.1,24.9,55.333333333333336,5.566666666666666,16.4,16.3,22.866666666666667,11.933333333333334,20.733333333333334,13.8,16.2,10.866666666666667,2.533333333333333,21.1,4.166666666666667,0.5666666666666667,0.43333333333333335,30
CS Sacramento,2005,68.26923076923077,0.07692307692307693,22.692307692307693,60.92307692307692,6.846153846153846,20.846153846153847,16.03846153846154,23.0,14.884615384615385,20.923076923076923,11.307692307692308,14.961538461538462,9.653846153846153,3.0,23.26923076923077,-6.038461538461538,0.38461538461538464,0.6153846153846154,26
Cal Poly SLO,2005,67.23076923076923,0.0,23.115384615384617,55.11538461538461,7.0,20.076923076923077,14.0,18.76923076923077,10.038461538461538,22.384615384615383,10.307692307692308,16.76923076923077,6.269230769230769,2.769230769230769,20.115384615384617,-12.923076923076923,0.15384615384615385,0.8461538461538461,26
California,2005,67.44827586206897,0.034482758620689655,25.448275862068964,56.689655172413794,3.793103448275862,11.862068965517242,12.758620689655173,20.344827586206897,12.0,22.862068965517242,14.551724137931034,14.89655172413793,4.862068965517241,3.3793103448275863,17.551724137931036,-3.3793103448275863,0.4482758620689655,0.5517241379310345,29
Campbell,2005,62.25925925925926,0.07407407407407407,22.925925925925927,56.2962962962963,4.814814814814815,15.148148148148149,11.592592592592593,18.62962962962963,13.703703703703704,22.703703703703702,10.814814814814815,18.77777777777778,6.481481481481482,1.4814814814814814,20.555555555555557,-14.222222222222221,0.07407407407407407,0.9259259259259259,27
Canisius,2005,72.03448275862068,0.27586206896551724,26.24137931034483,60.172413793103445,6.724137931034483,18.724137931034484,12.827586206896552,18.620689655172413,11.068965517241379,25.0,13.068965517241379,13.517241379310345,7.379310344827586,4.206896551724138,18.448275862068964,-4.275862068965517,0.3793103448275862,0.6206896551724138,29
Centenary,2005,63.23076923076923,0.07692307692307693,21.846153846153847,52.69230769230769,6.615384615384615,18.307692307692307,12.923076923076923,18.26923076923077,9.923076923076923,19.153846153846153,11.115384615384615,16.576923076923077,6.153846153846154,1.7692307692307692,21.884615384615383,-14.923076923076923,0.07692307692307693,0.9230769230769231,26
Central Conn,2005,68.53571428571429,0.03571428571428571,24.107142857142858,54.214285714285715,6.642857142857143,17.964285714285715,13.678571428571429,18.678571428571427,12.392857142857142,20.714285714285715,13.678571428571429,14.5,6.035714285714286,1.8571428571428572,16.785714285714285,-1.0357142857142858,0.42857142857142855,0.5714285714285714,28
Charleston So,2005,57.892857142857146,0.03571428571428571,21.5,50.535714285714285,5.214285714285714,14.821428571428571,9.678571428571429,15.178571428571429,9.142857142857142,22.785714285714285,12.142857142857142,15.571428571428571,7.0,3.2142857142857144,18.321428571428573,-5.964285714285714,0.42857142857142855,0.5714285714285714,28
Charlotte,2005,78.35714285714286,0.14285714285714285,26.428571428571427,61.035714285714285,8.0,21.75,17.5,25.571428571428573,14.571428571428571,24.107142857142858,14.214285714285714,13.178571428571429,8.714285714285714,3.2142857142857144,16.964285714285715,6.285714285714286,0.75,0.25,28
Chattanooga,2005,70.44444444444444,0.0,24.48148148148148,55.148148148148145,5.2592592592592595,17.40740740740741,16.22222222222222,24.11111111111111,13.518518518518519,27.074074074074073,13.518518518518519,17.40740740740741,7.037037037037037,2.0,16.77777777777778,2.888888888888889,0.6296296296296297,0.37037037037037035,27
Chicago St,2005,64.57142857142857,0.03571428571428571,23.285714285714285,54.25,5.392857142857143,16.571428571428573,12.607142857142858,20.25,11.178571428571429,20.035714285714285,11.785714285714286,13.678571428571429,8.035714285714286,3.5714285714285716,18.785714285714285,-6.142857142857143,0.32142857142857145,0.6785714285714286,28
Cincinnati,2005,76.41935483870968,0.06451612903225806,25.548387096774192,58.225806451612904,6.612903225806452,19.032258064516128,18.70967741935484,27.0,14.387096774193548,27.06451612903226,15.0,13.451612903225806,5.483870967741935,6.870967741935484,17.677419354838708,12.0,0.7741935483870968,0.22580645161290322,31
Citadel,2005,64.375,0.0,22.083333333333332,55.916666666666664,6.666666666666667,20.583333333333332,13.541666666666666,21.416666666666668,12.208333333333334,24.166666666666668,9.541666666666666,17.583333333333332,7.541666666666667,3.75,22.0,-7.333333333333333,0.3333333333333333,0.6666666666666666,24
Clemson,2005,71.61290322580645,0.03225806451612903,26.032258064516128,58.83870967741935,6.096774193548387,18.483870967741936,13.451612903225806,22.387096774193548,14.129032258064516,23.06451612903226,14.35483870967742,17.483870967741936,9.96774193548387,5.354838709677419,19.967741935483872,2.7096774193548385,0.5161290322580645,0.4838709677419355,31
Cleveland St,2005,67.0,0.0,22.958333333333332,54.708333333333336,6.833333333333333,21.5,14.25,20.291666666666668,11.75,21.416666666666668,14.083333333333334,16.666666666666668,7.75,1.75,21.0,-5.291666666666667,0.2916666666666667,0.7083333333333334,24
Coastal Car,2005,67.92307692307692,0.0,24.73076923076923,58.46153846153846,7.115384615384615,19.692307692307693,11.346153846153847,17.653846153846153,12.038461538461538,21.307692307692307,14.076923076923077,14.115384615384615,7.423076923076923,1.9230769230769231,20.192307692307693,-5.269230769230769,0.3076923076923077,0.6923076923076923,26
Col Charleston,2005,72.07142857142857,0.07142857142857142,25.75,61.07142857142857,6.321428571428571,19.678571428571427,14.25,19.928571428571427,12.857142857142858,24.357142857142858,14.821428571428571,13.535714285714286,8.892857142857142,3.2142857142857144,18.964285714285715,4.321428571428571,0.6428571428571429,0.35714285714285715,28
Colgate,2005,64.5,0.038461538461538464,23.53846153846154,54.80769230769231,6.6923076923076925,18.346153846153847,10.73076923076923,15.115384615384615,9.884615384615385,22.46153846153846,12.5,14.653846153846153,5.423076923076923,2.6923076923076925,17.807692307692307,-3.6538461538461537,0.38461538461538464,0.6153846153846154,26
Colorado,2005,71.20689655172414,0.034482758620689655,25.551724137931036,59.275862068965516,7.344827586206897,21.03448275862069,12.758620689655173,20.379310344827587,12.482758620689655,23.79310344827586,13.689655172413794,13.89655172413793,6.068965517241379,5.275862068965517,19.137931034482758,-3.586206896551724,0.4482758620689655,0.5517241379310345,29
Colorado St,2005,69.23076923076923,0.11538461538461539,23.76923076923077,51.42307692307692,4.846153846153846,14.76923076923077,16.846153846153847,22.96153846153846,10.692307692307692,24.846153846153847,15.23076923076923,16.03846153846154,5.6923076923076925,5.346153846153846,19.884615384615383,-1.1538461538461537,0.34615384615384615,0.6538461538461539,26
Columbia,2005,64.22222222222223,0.0,21.88888888888889,51.888888888888886,7.296296296296297,20.37037037037037,13.148148148148149,18.814814814814813,11.037037037037036,23.14814814814815,13.666666666666666,17.555555555555557,6.592592592592593,3.2962962962962963,21.666666666666668,-1.4444444444444444,0.4444444444444444,0.5555555555555556,27
Connecticut,2005,78.62068965517241,0.06896551724137931,27.96551724137931,60.758620689655174,5.137931034482759,14.620689655172415,17.551724137931036,25.17241379310345,15.689655172413794,30.448275862068964,17.413793103448278,15.206896551724139,6.172413793103448,9.137931034482758,15.827586206896552,11.862068965517242,0.7586206896551724,0.2413793103448276,29
Coppin St,2005,60.86206896551724,0.06896551724137931,20.75862068965517,52.62068965517241,3.5517241379310347,12.413793103448276,15.793103448275861,22.862068965517242,11.931034482758621,21.586206896551722,9.586206896551724,14.793103448275861,8.517241379310345,3.2758620689655173,19.06896551724138,-2.3448275862068964,0.4827586206896552,0.5172413793103449,29
Cornell,2005,64.0,0.07692307692307693,22.653846153846153,50.80769230769231,6.923076923076923,18.192307692307693,11.76923076923077,15.73076923076923,9.153846153846153,20.692307692307693,12.923076923076923,14.192307692307692,6.8076923076923075,3.0,17.23076923076923,-2.1923076923076925,0.46153846153846156,0.5384615384615384,26
Creighton,2005,71.51515151515152,0.06060606060606061,24.303030303030305,53.63636363636363,8.636363636363637,20.818181818181817,14.272727272727273,19.606060606060606,9.878787878787879,21.515151515151516,14.272727272727273,11.969696969696969,6.848484848484849,3.272727272727273,17.636363636363637,6.545454545454546,0.696969696969697,0.30303030303030304,33
